table_name,Subject_ID_D,Subject_ID_N,T2_date_iso,device_id,week_first_ts,week_rows,fallback_latest_ts,fallback_rows
keyboard,014,21,2025-09-11,c33dd240-956e-4ab5-a321-1deb5186038f,,0,,0
locations,014,21,2025-09-11,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,1756936591589.0,53,1757443087355.0,29
locations,014,21,2025-09-11,c33dd240-956e-4ab5-a321-1deb5186038f,,0,,0
messages,014,21,2025-09-11,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,,0,1756152158211.0,20
messages,014,21,2025-09-11,c33dd240-956e-4ab5-a321-1deb5186038f,,0,,0
plugin_google_activity_recognition,014,21,2025-09-11,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,,0,1755444501433.0,133
plugin_google_activity_recognition,014,21,2025-09-11,c33dd240-956e-4ab5-a321-1deb5186038f,,0,,0
screen,014,21,2025-09-11,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,1756936589827.0,102,1757449769256.0,126
screen,014,21,2025-09-11,c33dd240-956e-4ab5-a321-1deb5186038f,,0,,0
telephony,014,21,2025-09-11,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,1756936593140.0,507,1757449770640.0,251
telephony,014,21,2025-09-11,c33dd240-956e-4ab5-a321-1deb5186038f,,0,,0
gsm_neighbor,014,21,2025-09-11,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,1756936593086.0,2311,1757449770574.0,1856
gsm_neighbor,014,21,2025-09-11,c33dd240-956e-4ab5-a321-1deb5186038f,,0,,0
touch,014,21,2025-09-11,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,,0,,0
touch,014,21,2025-09-11,c33dd240-956e-4ab5-a321-1deb5186038f,,0,,0
significant,014,21,2025-09-11,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,1756936589744.0,101,1757536500551.0,101
significant,014,21,2025-09-11,c33dd240-956e-4ab5-a321-1deb5186038f,,0,,0
sensor_linear_accelerometer,014,21,2025-09-11,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,,0,1756358032634.0,36
sensor_linear_accelerometer,014,21,2025-09-11,c33dd240-956e-4ab5-a321-1deb5186038f,,0,,0
barometer,014,21,2025-09-11,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,,0,,0
barometer,014,21,2025-09-11,c33dd240-956e-4ab5-a321-1deb5186038f,,0,,0
applications_foreground,015,12,2025-10-29,0bee8c4e-dfed-40a1-8955-5784a5a4d1aa,,0,,0
applications_foreground,015,12,2025-10-29,911357f0-0c89-4fe2-babb-75000476002f,,0,,0
applications_foreground,015,12,2025-10-29,aee8c46c-ca38-4d68-8c6c-18340cb53649,,0,,0
applications_foreground,015,12,2025-10-29,c11000fb-a64c-4122-a73a-f929697c66cb,1761084043552.0,452,1761588601310.0,180
battery,015,12,2025-10-29,0bee8c4e-dfed-40a1-8955-5784a5a4d1aa,,0,,0
battery,015,12,2025-10-29,911357f0-0c89-4fe2-babb-75000476002f,,0,,0
battery,015,12,2025-10-29,aee8c46c-ca38-4d68-8c6c-18340cb53649,,0,,0
battery,015,12,2025-10-29,c11000fb-a64c-4122-a73a-f929697c66cb,,0,,0
bluetooth,015,12,2025-10-29,0bee8c4e-dfed-40a1-8955-5784a5a4d1aa,,0,,0
bluetooth,015,12,2025-10-29,911357f0-0c89-4fe2-babb-75000476002f,,0,,0
bluetooth,015,12,2025-10-29,aee8c46c-ca38-4d68-8c6c-18340cb53649,,0,,0
bluetooth,015,12,2025-10-29,c11000fb-a64c-4122-a73a-f929697c66cb,,0,,0
calls,015,12,2025-10-29,0bee8c4e-dfed-40a1-8955-5784a5a4d1aa,,0,,0
calls,015,12,2025-10-29,911357f0-0c89-4fe2-babb-75000476002f,,0,,0
calls,015,12,2025-10-29,aee8c46c-ca38-4d68-8c6c-18340cb53649,,0,,0
calls,015,12,2025-10-29,c11000fb-a64c-4122-a73a-f929697c66cb,,0,,0
gsm,015,12,2025-10-29,0bee8c4e-dfed-40a1-8955-5784a5a4d1aa,,0,,0
gsm,015,12,2025-10-29,911357f0-0c89-4fe2-babb-75000476002f,,0,,0
gsm,015,12,2025-10-29,aee8c46c-ca38-4d68-8c6c-18340cb53649,,0,,0
gsm,015,12,2025-10-29,c11000fb-a64c-4122-a73a-f929697c66cb,1761084143103.0,163,1761567151282.0,24
keyboard,015,12,2025-10-29,0bee8c4e-dfed-40a1-8955-5784a5a4d1aa,,0,,0
keyboard,015,12,2025-10-29,911357f0-0c89-4fe2-babb-75000476002f,,0,,0
keyboard,015,12,2025-10-29,aee8c46c-ca38-4d68-8c6c-18340cb53649,,0,,0
keyboard,015,12,2025-10-29,c11000fb-a64c-4122-a73a-f929697c66cb,1761084051493.0,1269,1761587942872.0,323
locations,015,12,2025-10-29,0bee8c4e-dfed-40a1-8955-5784a5a4d1aa,,0,,0
locations,015,12,2025-10-29,911357f0-0c89-4fe2-babb-75000476002f,,0,,0
locations,015,12,2025-10-29,aee8c46c-ca38-4d68-8c6c-18340cb53649,,0,,0
locations,015,12,2025-10-29,c11000fb-a64c-4122-a73a-f929697c66cb,1761123073890.0,25,1761593932019.0,12
messages,015,12,2025-10-29,0bee8c4e-dfed-40a1-8955-5784a5a4d1aa,,0,,0
messages,015,12,2025-10-29,911357f0-0c89-4fe2-babb-75000476002f,,0,,0
messages,015,12,2025-10-29,aee8c46c-ca38-4d68-8c6c-18340cb53649,,0,,0
messages,015,12,2025-10-29,c11000fb-a64c-4122-a73a-f929697c66cb,,0,,0
plugin_google_activity_recognition,015,12,2025-10-29,0bee8c4e-dfed-40a1-8955-5784a5a4d1aa,,0,,0
plugin_google_activity_recognition,015,12,2025-10-29,911357f0-0c89-4fe2-babb-75000476002f,,0,,0
plugin_google_activity_recognition,015,12,2025-10-29,aee8c46c-ca38-4d68-8c6c-18340cb53649,,0,,0
plugin_google_activity_recognition,015,12,2025-10-29,c11000fb-a64c-4122-a73a-f929697c66cb,,0,,0
screen,015,12,2025-10-29,0bee8c4e-dfed-40a1-8955-5784a5a4d1aa,,0,,0
screen,015,12,2025-10-29,911357f0-0c89-4fe2-babb-75000476002f,,0,,0
screen,015,12,2025-10-29,aee8c46c-ca38-4d68-8c6c-18340cb53649,,0,,0
screen,015,12,2025-10-29,c11000fb-a64c-4122-a73a-f929697c66cb,1761084043676.0,127,1761588601373.0,63
telephony,015,12,2025-10-29,0bee8c4e-dfed-40a1-8955-5784a5a4d1aa,,0,,0
telephony,015,12,2025-10-29,911357f0-0c89-4fe2-babb-75000476002f,,0,,0
telephony,015,12,2025-10-29,aee8c46c-ca38-4d68-8c6c-18340cb53649,,0,,0
telephony,015,12,2025-10-29,c11000fb-a64c-4122-a73a-f929697c66cb,1761084143138.0,163,1761567151311.0,24
gsm_neighbor,015,12,2025-10-29,0bee8c4e-dfed-40a1-8955-5784a5a4d1aa,,0,,0
gsm_neighbor,015,12,2025-10-29,911357f0-0c89-4fe2-babb-75000476002f,,0,,0
gsm_neighbor,015,12,2025-10-29,aee8c46c-ca38-4d68-8c6c-18340cb53649,,0,,0
gsm_neighbor,015,12,2025-10-29,c11000fb-a64c-4122-a73a-f929697c66cb,1761084143103.0,413,1761566378170.0,45
touch,015,12,2025-10-29,0bee8c4e-dfed-40a1-8955-5784a5a4d1aa,,0,,0
touch,015,12,2025-10-29,911357f0-0c89-4fe2-babb-75000476002f,,0,,0
touch,015,12,2025-10-29,aee8c46c-ca38-4d68-8c6c-18340cb53649,,0,,0
touch,015,12,2025-10-29,c11000fb-a64c-4122-a73a-f929697c66cb,,0,,0
significant,015,12,2025-10-29,0bee8c4e-dfed-40a1-8955-5784a5a4d1aa,,0,,0
significant,015,12,2025-10-29,911357f0-0c89-4fe2-babb-75000476002f,,0,,0
significant,015,12,2025-10-29,aee8c46c-ca38-4d68-8c6c-18340cb53649,,0,,0
significant,015,12,2025-10-29,c11000fb-a64c-4122-a73a-f929697c66cb,1761119066612.0,128,1761676303601.0,132
sensor_linear_accelerometer,015,12,2025-10-29,0bee8c4e-dfed-40a1-8955-5784a5a4d1aa,,0,,0
sensor_linear_accelerometer,015,12,2025-10-29,911357f0-0c89-4fe2-babb-75000476002f,,0,,0
sensor_linear_accelerometer,015,12,2025-10-29,aee8c46c-ca38-4d68-8c6c-18340cb53649,,0,,0
sensor_linear_accelerometer,015,12,2025-10-29,c11000fb-a64c-4122-a73a-f929697c66cb,1761136691053.0,5,1761675651524.0,5
barometer,015,12,2025-10-29,0bee8c4e-dfed-40a1-8955-5784a5a4d1aa,,0,,0
barometer,015,12,2025-10-29,911357f0-0c89-4fe2-babb-75000476002f,,0,,0
barometer,015,12,2025-10-29,aee8c46c-ca38-4d68-8c6c-18340cb53649,,0,,0
barometer,015,12,2025-10-29,c11000fb-a64c-4122-a73a-f929697c66cb,,0,,0
applications_foreground,019,28,2025-09-11,7f0e6ddf-c0aa-44f4-ba8c-ab9cfbf3da68,,0,,0
battery,019,28,2025-09-11,7f0e6ddf-c0aa-44f4-ba8c-ab9cfbf3da68,,0,,0
bluetooth,019,28,2025-09-11,7f0e6ddf-c0aa-44f4-ba8c-ab9cfbf3da68,,0,,0
calls,019,28,2025-09-11,7f0e6ddf-c0aa-44f4-ba8c-ab9cfbf3da68,,0,,0
gsm,019,28,2025-09-11,7f0e6ddf-c0aa-44f4-ba8c-ab9cfbf3da68,,0,,0
keyboard,019,28,2025-09-11,7f0e6ddf-c0aa-44f4-ba8c-ab9cfbf3da68,,0,,0
locations,019,28,2025-09-11,7f0e6ddf-c0aa-44f4-ba8c-ab9cfbf3da68,,0,,0
messages,019,28,2025-09-11,7f0e6ddf-c0aa-44f4-ba8c-ab9cfbf3da68,,0,,0
plugin_google_activity_recognition,019,28,2025-09-11,7f0e6ddf-c0aa-44f4-ba8c-ab9cfbf3da68,,0,,0
screen,019,28,2025-09-11,7f0e6ddf-c0aa-44f4-ba8c-ab9cfbf3da68,,0,,0
telephony,019,28,2025-09-11,7f0e6ddf-c0aa-44f4-ba8c-ab9cfbf3da68,,0,,0
gsm_neighbor,019,28,2025-09-11,7f0e6ddf-c0aa-44f4-ba8c-ab9cfbf3da68,,0,,0
touch,019,28,2025-09-11,7f0e6ddf-c0aa-44f4-ba8c-ab9cfbf3da68,,0,,0
significant,019,28,2025-09-11,7f0e6ddf-c0aa-44f4-ba8c-ab9cfbf3da68,,0,,0
sensor_linear_accelerometer,019,28,2025-09-11,7f0e6ddf-c0aa-44f4-ba8c-ab9cfbf3da68,,0,,0
barometer,019,28,2025-09-11,7f0e6ddf-c0aa-44f4-ba8c-ab9cfbf3da68,,0,,0
applications_foreground,020,18,2025-10-21,8551b6d6-e487-47f8-a69a-fa2cfb34230b,,0,,0
applications_foreground,020,18,2025-10-21,8a4d57f0-37b4-4de3-b342-ea3217c195a6,,0,,0
battery,020,18,2025-10-21,8551b6d6-e487-47f8-a69a-fa2cfb34230b,,0,,0
battery,020,18,2025-10-21,8a4d57f0-37b4-4de3-b342-ea3217c195a6,,0,,0
bluetooth,020,18,2025-10-21,8551b6d6-e487-47f8-a69a-fa2cfb34230b,,0,,0
bluetooth,020,18,2025-10-21,8a4d57f0-37b4-4de3-b342-ea3217c195a6,,0,,0
calls,020,18,2025-10-21,8551b6d6-e487-47f8-a69a-fa2cfb34230b,,0,,0
calls,020,18,2025-10-21,8a4d57f0-37b4-4de3-b342-ea3217c195a6,,0,,0
gsm,020,18,2025-10-21,8551b6d6-e487-47f8-a69a-fa2cfb34230b,,0,,0
gsm,020,18,2025-10-21,8a4d57f0-37b4-4de3-b342-ea3217c195a6,,0,,0
keyboard,020,18,2025-10-21,8551b6d6-e487-47f8-a69a-fa2cfb34230b,,0,,0
keyboard,020,18,2025-10-21,8a4d57f0-37b4-4de3-b342-ea3217c195a6,,0,,0
locations,020,18,2025-10-21,8551b6d6-e487-47f8-a69a-fa2cfb34230b,,0,,0
locations,020,18,2025-10-21,8a4d57f0-37b4-4de3-b342-ea3217c195a6,,0,,0
messages,020,18,2025-10-21,8551b6d6-e487-47f8-a69a-fa2cfb34230b,,0,,0
messages,020,18,2025-10-21,8a4d57f0-37b4-4de3-b342-ea3217c195a6,,0,,0
plugin_google_activity_recognition,020,18,2025-10-21,8551b6d6-e487-47f8-a69a-fa2cfb34230b,,0,,0
plugin_google_activity_recognition,020,18,2025-10-21,8a4d57f0-37b4-4de3-b342-ea3217c195a6,,0,,0
screen,020,18,2025-10-21,8551b6d6-e487-47f8-a69a-fa2cfb34230b,,0,,0
screen,020,18,2025-10-21,8a4d57f0-37b4-4de3-b342-ea3217c195a6,,0,,0
telephony,020,18,2025-10-21,8551b6d6-e487-47f8-a69a-fa2cfb34230b,,0,,0
telephony,020,18,2025-10-21,8a4d57f0-37b4-4de3-b342-ea3217c195a6,,0,,0
gsm_neighbor,020,18,2025-10-21,8551b6d6-e487-47f8-a69a-fa2cfb34230b,,0,,0
gsm_neighbor,020,18,2025-10-21,8a4d57f0-37b4-4de3-b342-ea3217c195a6,,0,,0
touch,020,18,2025-10-21,8551b6d6-e487-47f8-a69a-fa2cfb34230b,,0,,0
touch,020,18,2025-10-21,8a4d57f0-37b4-4de3-b342-ea3217c195a6,,0,,0
significant,020,18,2025-10-21,8551b6d6-e487-47f8-a69a-fa2cfb34230b,,0,,0
significant,020,18,2025-10-21,8a4d57f0-37b4-4de3-b342-ea3217c195a6,,0,,0
sensor_linear_accelerometer,020,18,2025-10-21,8551b6d6-e487-47f8-a69a-fa2cfb34230b,,0,,0
sensor_linear_accelerometer,020,18,2025-10-21,8a4d57f0-37b4-4de3-b342-ea3217c195a6,,0,,0
barometer,020,18,2025-10-21,8551b6d6-e487-47f8-a69a-fa2cfb34230b,,0,,0
barometer,020,18,2025-10-21,8a4d57f0-37b4-4de3-b342-ea3217c195a6,,0,,0
applications_foreground,021,17,2025-10-21,230c55a2-f8a2-4e71-9df8-722abfa6f906,,0,,0
applications_foreground,021,17,2025-10-21,4084251f-4b8f-404e-bacb-7cb73892dc53,,0,,0
battery,021,17,2025-10-21,230c55a2-f8a2-4e71-9df8-722abfa6f906,,0,,0
battery,021,17,2025-10-21,4084251f-4b8f-404e-bacb-7cb73892dc53,,0,,0
bluetooth,021,17,2025-10-21,230c55a2-f8a2-4e71-9df8-722abfa6f906,,0,,0
bluetooth,021,17,2025-10-21,4084251f-4b8f-404e-bacb-7cb73892dc53,,0,,0
calls,021,17,2025-10-21,230c55a2-f8a2-4e71-9df8-722abfa6f906,,0,,0
calls,021,17,2025-10-21,4084251f-4b8f-404e-bacb-7cb73892dc53,,0,,0
gsm,021,17,2025-10-21,230c55a2-f8a2-4e71-9df8-722abfa6f906,,0,,0
gsm,021,17,2025-10-21,4084251f-4b8f-404e-bacb-7cb73892dc53,,0,,0
keyboard,021,17,2025-10-21,230c55a2-f8a2-4e71-9df8-722abfa6f906,,0,,0
keyboard,021,17,2025-10-21,4084251f-4b8f-404e-bacb-7cb73892dc53,,0,,0
locations,021,17,2025-10-21,230c55a2-f8a2-4e71-9df8-722abfa6f906,,0,,0
locations,021,17,2025-10-21,4084251f-4b8f-404e-bacb-7cb73892dc53,,0,,0
messages,021,17,2025-10-21,230c55a2-f8a2-4e71-9df8-722abfa6f906,,0,,0
messages,021,17,2025-10-21,4084251f-4b8f-404e-bacb-7cb73892dc53,,0,,0
plugin_google_activity_recognition,021,17,2025-10-21,230c55a2-f8a2-4e71-9df8-722abfa6f906,,0,,0
plugin_google_activity_recognition,021,17,2025-10-21,4084251f-4b8f-404e-bacb-7cb73892dc53,,0,,0
screen,021,17,2025-10-21,230c55a2-f8a2-4e71-9df8-722abfa6f906,,0,,0
screen,021,17,2025-10-21,4084251f-4b8f-404e-bacb-7cb73892dc53,,0,,0
telephony,021,17,2025-10-21,230c55a2-f8a2-4e71-9df8-722abfa6f906,,0,,0
telephony,021,17,2025-10-21,4084251f-4b8f-404e-bacb-7cb73892dc53,,0,,0
gsm_neighbor,021,17,2025-10-21,230c55a2-f8a2-4e71-9df8-722abfa6f906,,0,,0
gsm_neighbor,021,17,2025-10-21,4084251f-4b8f-404e-bacb-7cb73892dc53,,0,,0
touch,021,17,2025-10-21,230c55a2-f8a2-4e71-9df8-722abfa6f906,,0,,0
touch,021,17,2025-10-21,4084251f-4b8f-404e-bacb-7cb73892dc53,,0,,0
significant,021,17,2025-10-21,230c55a2-f8a2-4e71-9df8-722abfa6f906,,0,,0
significant,021,17,2025-10-21,4084251f-4b8f-404e-bacb-7cb73892dc53,,0,,0
sensor_linear_accelerometer,021,17,2025-10-21,230c55a2-f8a2-4e71-9df8-722abfa6f906,,0,,0
sensor_linear_accelerometer,021,17,2025-10-21,4084251f-4b8f-404e-bacb-7cb73892dc53,,0,,0
barometer,021,17,2025-10-21,230c55a2-f8a2-4e71-9df8-722abfa6f906,,0,,0
barometer,021,17,2025-10-21,4084251f-4b8f-404e-bacb-7cb73892dc53,,0,,0
applications_foreground,022,52,2025-09-16,0948b131-dcfe-4482-a223-d9e4561ce019,,0,,0
applications_foreground,022,52,2025-09-16,87beff6c-301b-44de-9347-19a13b4178bc,1757388576509.0,191,1757883502460.0,287
applications_foreground,022,52,2025-09-16,e543fafa-f97a-414d-8fb4-91a2f135e48d,,0,,0
battery,022,52,2025-09-16,0948b131-dcfe-4482-a223-d9e4561ce019,,0,,0
battery,022,52,2025-09-16,87beff6c-301b-44de-9347-19a13b4178bc,,0,,0
battery,022,52,2025-09-16,e543fafa-f97a-414d-8fb4-91a2f135e48d,,0,,0
bluetooth,022,52,2025-09-16,0948b131-dcfe-4482-a223-d9e4561ce019,,0,,0
bluetooth,022,52,2025-09-16,87beff6c-301b-44de-9347-19a13b4178bc,,0,,0
bluetooth,022,52,2025-09-16,e543fafa-f97a-414d-8fb4-91a2f135e48d,,0,,0
calls,022,52,2025-09-16,0948b131-dcfe-4482-a223-d9e4561ce019,,0,,0
calls,022,52,2025-09-16,87beff6c-301b-44de-9347-19a13b4178bc,,0,,0
calls,022,52,2025-09-16,e543fafa-f97a-414d-8fb4-91a2f135e48d,,0,,0
gsm,022,52,2025-09-16,0948b131-dcfe-4482-a223-d9e4561ce019,,0,,0
gsm,022,52,2025-09-16,87beff6c-301b-44de-9347-19a13b4178bc,1757388835560.0,231,1757882578082.0,217
gsm,022,52,2025-09-16,e543fafa-f97a-414d-8fb4-91a2f135e48d,,0,,0
keyboard,022,52,2025-09-16,0948b131-dcfe-4482-a223-d9e4561ce019,,0,,0
keyboard,022,52,2025-09-16,87beff6c-301b-44de-9347-19a13b4178bc,1757401715950.0,333,1757882582104.0,893
keyboard,022,52,2025-09-16,e543fafa-f97a-414d-8fb4-91a2f135e48d,,0,,0
locations,022,52,2025-09-16,0948b131-dcfe-4482-a223-d9e4561ce019,,0,,0
locations,022,52,2025-09-16,87beff6c-301b-44de-9347-19a13b4178bc,1757388598118.0,15,1757872776664.0,17
locations,022,52,2025-09-16,e543fafa-f97a-414d-8fb4-91a2f135e48d,,0,,0
messages,022,52,2025-09-16,0948b131-dcfe-4482-a223-d9e4561ce019,,0,,0
messages,022,52,2025-09-16,87beff6c-301b-44de-9347-19a13b4178bc,,0,,0
messages,022,52,2025-09-16,e543fafa-f97a-414d-8fb4-91a2f135e48d,,0,,0
plugin_google_activity_recognition,022,52,2025-09-16,0948b131-dcfe-4482-a223-d9e4561ce019,,0,,0
plugin_google_activity_recognition,022,52,2025-09-16,87beff6c-301b-44de-9347-19a13b4178bc,,0,,0
plugin_google_activity_recognition,022,52,2025-09-16,e543fafa-f97a-414d-8fb4-91a2f135e48d,,0,,0
screen,022,52,2025-09-16,0948b131-dcfe-4482-a223-d9e4561ce019,,0,,0
screen,022,52,2025-09-16,87beff6c-301b-44de-9347-19a13b4178bc,1757388576236.0,87,1757881986376.0,114
screen,022,52,2025-09-16,e543fafa-f97a-414d-8fb4-91a2f135e48d,,0,,0
telephony,022,52,2025-09-16,0948b131-dcfe-4482-a223-d9e4561ce019,,0,,0
telephony,022,52,2025-09-16,87beff6c-301b-44de-9347-19a13b4178bc,1757388835599.0,231,1757882578134.0,217
telephony,022,52,2025-09-16,e543fafa-f97a-414d-8fb4-91a2f135e48d,,0,,0
gsm_neighbor,022,52,2025-09-16,0948b131-dcfe-4482-a223-d9e4561ce019,,0,,0
gsm_neighbor,022,52,2025-09-16,87beff6c-301b-44de-9347-19a13b4178bc,1757395297901.0,1776,1757882578082.0,967
gsm_neighbor,022,52,2025-09-16,e543fafa-f97a-414d-8fb4-91a2f135e48d,,0,,0
touch,022,52,2025-09-16,0948b131-dcfe-4482-a223-d9e4561ce019,,0,,0
touch,022,52,2025-09-16,87beff6c-301b-44de-9347-19a13b4178bc,,0,,0
touch,022,52,2025-09-16,e543fafa-f97a-414d-8fb4-91a2f135e48d,,0,,0
significant,022,52,2025-09-16,0948b131-dcfe-4482-a223-d9e4561ce019,,0,,0
significant,022,52,2025-09-16,87beff6c-301b-44de-9347-19a13b4178bc,1757388575027.0,311,1757968161153.0,311
significant,022,52,2025-09-16,e543fafa-f97a-414d-8fb4-91a2f135e48d,,0,,0
sensor_linear_accelerometer,022,52,2025-09-16,0948b131-dcfe-4482-a223-d9e4561ce019,,0,,0
sensor_linear_accelerometer,022,52,2025-09-16,87beff6c-301b-44de-9347-19a13b4178bc,1757664587305.0,8,1757906417551.0,8
sensor_linear_accelerometer,022,52,2025-09-16,e543fafa-f97a-414d-8fb4-91a2f135e48d,,0,,0
barometer,022,52,2025-09-16,0948b131-dcfe-4482-a223-d9e4561ce019,,0,,0
barometer,022,52,2025-09-16,87beff6c-301b-44de-9347-19a13b4178bc,,0,,0
barometer,022,52,2025-09-16,e543fafa-f97a-414d-8fb4-91a2f135e48d,,0,,0
applications_foreground,023,20,2025-09-08,62ff0abd-a9a5-4174-84fa-9825f83079dc,1756674130315.0,458,1757190353972.0,436
applications_foreground,023,20,2025-09-08,8f544bd0-3f15-4222-9fae-48cbf5237cd6,,0,,0
battery,023,20,2025-09-08,62ff0abd-a9a5-4174-84fa-9825f83079dc,,0,,0
battery,023,20,2025-09-08,8f544bd0-3f15-4222-9fae-48cbf5237cd6,,0,,0
bluetooth,023,20,2025-09-08,62ff0abd-a9a5-4174-84fa-9825f83079dc,,0,,0
bluetooth,023,20,2025-09-08,8f544bd0-3f15-4222-9fae-48cbf5237cd6,,0,,0
calls,023,20,2025-09-08,62ff0abd-a9a5-4174-84fa-9825f83079dc,,0,,0
calls,023,20,2025-09-08,8f544bd0-3f15-4222-9fae-48cbf5237cd6,,0,,0
gsm,023,20,2025-09-08,62ff0abd-a9a5-4174-84fa-9825f83079dc,1756674390002.0,366,1757076239489.0,1292
gsm,023,20,2025-09-08,8f544bd0-3f15-4222-9fae-48cbf5237cd6,,0,,0
keyboard,023,20,2025-09-08,62ff0abd-a9a5-4174-84fa-9825f83079dc,1756674306772.0,612,1757189480437.0,619
keyboard,023,20,2025-09-08,8f544bd0-3f15-4222-9fae-48cbf5237cd6,,0,,0
locations,023,20,2025-09-08,62ff0abd-a9a5-4174-84fa-9825f83079dc,1756675732802.0,844,1757076630100.0,608
locations,023,20,2025-09-08,8f544bd0-3f15-4222-9fae-48cbf5237cd6,,0,,0
messages,023,20,2025-09-08,62ff0abd-a9a5-4174-84fa-9825f83079dc,,0,,0
messages,023,20,2025-09-08,8f544bd0-3f15-4222-9fae-48cbf5237cd6,,0,,0
plugin_google_activity_recognition,023,20,2025-09-08,62ff0abd-a9a5-4174-84fa-9825f83079dc,,0,,0
plugin_google_activity_recognition,023,20,2025-09-08,8f544bd0-3f15-4222-9fae-48cbf5237cd6,,0,,0
screen,023,20,2025-09-08,62ff0abd-a9a5-4174-84fa-9825f83079dc,1756674426562.0,350,1757190353685.0,93
screen,023,20,2025-09-08,8f544bd0-3f15-4222-9fae-48cbf5237cd6,,0,,0
telephony,023,20,2025-09-08,62ff0abd-a9a5-4174-84fa-9825f83079dc,1756674390044.0,355,1757076239508.0,491
telephony,023,20,2025-09-08,8f544bd0-3f15-4222-9fae-48cbf5237cd6,,0,,0
gsm_neighbor,023,20,2025-09-08,62ff0abd-a9a5-4174-84fa-9825f83079dc,1756674390002.0,333,1757075089410.0,1367
gsm_neighbor,023,20,2025-09-08,8f544bd0-3f15-4222-9fae-48cbf5237cd6,,0,,0
touch,023,20,2025-09-08,62ff0abd-a9a5-4174-84fa-9825f83079dc,,0,,0
touch,023,20,2025-09-08,8f544bd0-3f15-4222-9fae-48cbf5237cd6,,0,,0
significant,023,20,2025-09-08,62ff0abd-a9a5-4174-84fa-9825f83079dc,1756675544174.0,102,1757265187280.0,106
significant,023,20,2025-09-08,8f544bd0-3f15-4222-9fae-48cbf5237cd6,,0,,0
sensor_linear_accelerometer,023,20,2025-09-08,62ff0abd-a9a5-4174-84fa-9825f83079dc,1756792648321.0,2,1756871600573.0,3
sensor_linear_accelerometer,023,20,2025-09-08,8f544bd0-3f15-4222-9fae-48cbf5237cd6,,0,,0
barometer,023,20,2025-09-08,62ff0abd-a9a5-4174-84fa-9825f83079dc,,0,,0
barometer,023,20,2025-09-08,8f544bd0-3f15-4222-9fae-48cbf5237cd6,,0,,0
applications_foreground,024,68,2025-09-15,ea530d49-d351-4456-8892-510264486b17,1757723623492.0,1,1757723623492.0,1
applications_foreground,024,68,2025-09-15,f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,,0,,0
battery,024,68,2025-09-15,ea530d49-d351-4456-8892-510264486b17,,0,,0
battery,024,68,2025-09-15,f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,,0,,0
bluetooth,024,68,2025-09-15,ea530d49-d351-4456-8892-510264486b17,,0,,0
bluetooth,024,68,2025-09-15,f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,,0,,0
calls,024,68,2025-09-15,ea530d49-d351-4456-8892-510264486b17,,0,1757063069734.0,4
calls,024,68,2025-09-15,f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,,0,,0
gsm,024,68,2025-09-15,ea530d49-d351-4456-8892-510264486b17,1757723623555.0,5,1757724367567.0,5
gsm,024,68,2025-09-15,f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,,0,,0
keyboard,024,68,2025-09-15,ea530d49-d351-4456-8892-510264486b17,,0,,0
keyboard,024,68,2025-09-15,f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,,0,,0
locations,024,68,2025-09-15,ea530d49-d351-4456-8892-510264486b17,,0,1756591686540.0,113
locations,024,68,2025-09-15,f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,,0,,0
messages,024,68,2025-09-15,ea530d49-d351-4456-8892-510264486b17,,0,1756462821519.0,11
messages,024,68,2025-09-15,f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,,0,,0
plugin_google_activity_recognition,024,68,2025-09-15,ea530d49-d351-4456-8892-510264486b17,1757279864533.0,141,1757724411992.0,69
plugin_google_activity_recognition,024,68,2025-09-15,f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,,0,,0
screen,024,68,2025-09-15,ea530d49-d351-4456-8892-510264486b17,1757723621568.0,20,1757724364346.0,20
screen,024,68,2025-09-15,f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,,0,,0
telephony,024,68,2025-09-15,ea530d49-d351-4456-8892-510264486b17,1757723623714.0,5,1757724367597.0,5
telephony,024,68,2025-09-15,f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,,0,,0
gsm_neighbor,024,68,2025-09-15,ea530d49-d351-4456-8892-510264486b17,1757723623555.0,5,1757724367567.0,5
gsm_neighbor,024,68,2025-09-15,f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,,0,,0
touch,024,68,2025-09-15,ea530d49-d351-4456-8892-510264486b17,,0,,0
