chunk_index,chunk_start_ms,chunk_end_ms,chunk_start_local,chunk_end_local,local_hour,is_night_22_06,valid_sample_count,status,observed_span_seconds,median_interval_ms,p95_interval_ms,max_gap_seconds,gap_count_gt_1s,gap_burden_fraction,gravity_baseline_median,magnitude_mean,magnitude_sd,dynamic_magnitude_mean,dynamic_magnitude_median,dynamic_magnitude_sd,high_motion_fraction,effective_sampling_hz_from_median_interval,effective_nyquist_hz_from_median_interval,dominant_frequency_hz,total_power,very_low_lt_0_3hz_power,very_low_lt_0_3hz_power_ratio,handling_0_3_1hz_power,handling_0_3_1hz_power_ratio,walking_like_1_3hz_power,walking_like_1_3hz_power_ratio,vigorous_2_5_4hz_power,vigorous_2_5_4hz_power_ratio,shaking_like_3_8hz_power,shaking_like_3_8hz_power_ratio,high_freq_8_12hz_power,high_freq_8_12hz_power_ratio,walking_like_power_ratio,shaking_like_power_ratio,chunk_state_candidate,Subject_ID_D,device_id,raw_rows_downloaded
216,1736384847000,1736385147000,2025-01-09 03:07:27+0200,2025-01-09 03:12:27+0200,3,True,1500,ok,299.799,200.0,201.0,0.203,0,0.0,9.90611667764704,9.904250304534063,0.012799846982223247,0.009319952982451259,0.006712359445345761,0.008969833207483369,0.0,5.0,2.5,0.016666666666666666,2.6305911716353387e-05,8.696771837727218e-06,0.3306014226574312,8.990562025334655e-06,0.3417696418309487,9.733026231566174e-06,0.3699938757688266,1.5018049991610197e-06,0.057090018979551446,5.420919782409983e-07,0.02060723019548493,,,0.3699938757688266,0.02060723019548493,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
217,1736385147000,1736385447000,2025-01-09 03:12:27+0200,2025-01-09 03:17:27+0200,3,True,1500,ok,299.8,200.0,201.0,0.206,0,0.0,9.895146804543053,9.895382109590876,0.014980481549198989,0.012320495469490609,0.011111819382017885,0.008524997788720162,0.0,5.0,2.5,0.05,5.647195446917801e-05,1.3743686219075058e-05,0.24337188872356566,2.496784928542483e-05,0.4421283010321894,1.671479183754034e-05,0.2959839445022777,2.6555561234140418e-06,0.04702433532495188,1.1375561352661955e-06,0.02014373587666539,,,0.2959839445022777,0.02014373587666539,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
218,1736385447000,1736385747000,2025-01-09 03:17:27+0200,2025-01-09 03:22:27+0200,3,True,1500,ok,299.8,200.0,201.0,0.202,0,0.0,9.906696968850135,9.906611525121178,0.008554011502339415,0.006777034292135574,0.005761888151448069,0.005220174289828967,0.0,5.0,2.5,0.3833333333333333,2.2296969692589078e-05,3.6740741840413556e-06,0.1647790814041659,9.056042329562357e-06,0.40615574467827104,8.742533207175548e-06,0.3920951289663965,1.4077903312354975e-06,0.06313819100285227,5.197512980120347e-07,0.02331040070367886,,,0.3920951289663965,0.02331040070367886,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
219,1736385747000,1736386047000,2025-01-09 03:22:27+0200,2025-01-09 03:27:27+0200,3,True,1500,ok,299.8,200.0,201.0,0.204,0,0.0,9.907831228912872,9.907351416013126,0.012131321843690123,0.008570397496529034,0.0061961242629067215,0.008599271878795662,0.0,5.0,2.5,0.016666666666666666,4.958662453527644e-05,3.597034721419756e-05,0.7254042305018742,9.765060702716846e-06,0.1969293291131337,1.0772689548233314e-05,0.21724990658659393,1.7161887251895652e-06,0.03460991227520741,6.304599012963145e-07,0.012714313732885745,,,0.21724990658659393,0.012714313732885745,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
220,1736386047000,1736386347000,2025-01-09 03:27:27+0200,2025-01-09 03:32:27+0200,3,True,1500,ok,299.801,200.0,201.0,0.202,0,0.0,9.908315748471498,9.907838234600474,0.008852423972497652,0.0070399092003362316,0.005722901886944243,0.005388237943603904,0.0,5.0,2.5,0.23333333333333334,2.1334549401046388e-05,4.3648343566083965e-06,0.20458994818959317,6.588819760163603e-06,0.3088333217780753,9.675341111911032e-06,0.4535057633528688,1.5201206229750663e-06,0.07125159263501996,6.37095251495676e-07,0.02986213767722831,,,0.4535057633528688,0.02986213767722831,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
221,1736386347000,1736386647000,2025-01-09 03:32:27+0200,2025-01-09 03:37:27+0200,3,True,1500,ok,299.8,200.0,201.0,0.203,0,0.0,9.908461106400125,9.908125437103806,0.01128351558782515,0.00822901584148657,0.006255337029915431,0.007727463761011574,0.0,5.0,2.5,0.016666666666666666,2.8824149975639686e-05,1.2092551740185715e-05,0.419528477002984,7.5762798289579315e-06,0.2628448656893929,1.0251139300261852e-05,0.35564411470678076,1.5691189504579575e-06,0.05443764870027653,6.772377250500856e-07,0.023495496853244355,,,0.35564411470678076,0.023495496853244355,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
222,1736386647000,1736386947000,2025-01-09 03:37:27+0200,2025-01-09 03:42:27+0200,3,True,1500,ok,299.798,200.0,201.0,0.205,0,0.0,9.901419197750903,9.898230893507149,0.015674829042082502,0.012553569855542662,0.01041392662211127,0.009913295785522884,0.0,5.0,2.5,0.03333333333333333,6.71608083265774e-05,3.598576316355053e-05,0.5358149203411234,1.620718297299369e-05,0.2413190575995503,1.5754425198391364e-05,0.23457765906841982,2.26302340312754e-06,0.03369559508758918,9.774225573150113e-07,0.014553466250170458,,,0.23457765906841982,0.014553466250170458,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
223,1736386947000,1736387247000,2025-01-09 03:42:27+0200,2025-01-09 03:47:27+0200,3,True,1500,ok,299.801,200.0,201.0,0.205,0,0.0,9.905454651849713,9.90354363779644,0.013294859570234638,0.010400118318341898,0.008171974661156156,0.008499576734670514,0.0,5.0,2.5,0.18333333333333332,4.1889346203442614e-05,9.319748394670385e-06,0.2224849332669808,1.8069325541189338e-05,0.4313584999257959,1.3372465152776953e-05,0.31923308346306817,1.9593029020937303e-06,0.04677329869456659,8.096080064178017e-07,0.01932730108715006,,,0.31923308346306817,0.01932730108715006,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
224,1736387247000,1736387547000,2025-01-09 03:47:27+0200,2025-01-09 03:52:27+0200,3,True,1500,ok,299.801,200.0,201.0,0.203,0,0.0,9.908234131695298,9.90774599289169,0.008804316134965235,0.0069540046243745405,0.005845489907135182,0.00542181535836245,0.0,5.0,2.5,0.23333333333333334,2.2633004943294284e-05,5.9099004840079016e-06,0.26111868480631817,7.760992453034586e-06,0.34290596730214634,8.29898532645444e-06,0.36667624768549645,1.2398771080134335e-06,0.05478181580925182,4.974575990758327e-07,0.021979299713943624,,,0.36667624768549645,0.021979299713943624,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
225,1736387547000,1736387847000,2025-01-09 03:52:27+0200,2025-01-09 03:57:27+0200,3,True,1500,ok,299.801,200.0,201.0,0.205,0,0.0,9.907744094367278,9.90764415505534,0.008769090878576668,0.0069585240759768826,0.00576677143259996,0.005337217007660169,0.0,5.0,2.5,0.08333333333333333,2.171733976073146e-05,3.949090911148128e-06,0.18184045351119557,6.87011328809626e-06,0.31634230360564514,1.0020280425302802e-05,0.4613953889242514,1.504955086835651e-06,0.06929739569470007,5.71462100446766e-07,0.026313632642984384,,,0.4613953889242514,0.026313632642984384,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
226,1736387847000,1736388147000,2025-01-09 03:57:27+0200,2025-01-09 04:02:27+0200,3,True,1500,ok,299.8,200.0,201.0,0.204,0,0.0,9.908236112795914,9.906942948032755,0.012465988908792143,0.008587467957804984,0.006152542195141386,0.009128447220227244,0.0,5.0,2.5,0.016666666666666666,6.273900826041469e-05,5.009784926467187e-05,0.7985119729136875,1.0466848578880679e-05,0.16683159120774244,9.780645573205255e-06,0.15589416926401073,1.595253046579786e-06,0.02542681325082906,6.399155279195163e-07,0.010199643661298873,,,0.15589416926401073,0.010199643661298873,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
227,1736388147000,1736388447000,2025-01-09 04:02:27+0200,2025-01-09 04:07:27+0200,4,True,1500,ok,299.801,200.0,201.0,0.204,0,0.0,9.90835587682336,9.907135882079356,0.011950199614527588,0.007930111005499273,0.0056435442507192235,0.0090226934694089,0.0,5.0,2.5,0.03333333333333333,8.970460215406093e-05,7.494863070518497e-05,0.8355048559990971,1.0115920783778077e-05,0.11276925086189828,9.76095768971302e-06,0.10881222875220277,1.4550511573990216e-06,0.016220473893859763,5.189452732747665e-07,0.0057850462608765255,,,0.10881222875220277,0.0057850462608765255,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
228,1736388447000,1736388747000,2025-01-09 04:07:27+0200,2025-01-09 04:12:27+0200,4,True,1500,ok,299.801,200.0,201.0,0.203,0,0.0,9.909182630117519,9.908705737551362,0.009516893168809937,0.007306766174408511,0.0059533854904740835,0.00611635922577455,0.0,5.0,2.5,0.03333333333333333,2.8126912923446787e-05,1.1744145203065449e-05,0.4175412081314992,7.900701493211578e-06,0.2808947257992717,8.136473303304543e-06,0.28927715336018706,1.2771987684580612e-06,0.045408423310948555,4.962104264931087e-07,0.017641837475859797,,,0.28927715336018706,0.017641837475859797,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
229,1736388747000,1736389047000,2025-01-09 04:12:27+0200,2025-01-09 04:17:27+0200,4,True,1500,ok,299.8,200.0,201.0,0.207,0,0.0,9.891933805122079,9.892508148218877,0.016467758073599927,0.013730658005780187,0.012891122116660547,0.009109662819872062,0.0,5.0,2.5,0.05,5.632129871963102e-05,2.3143309377439766e-05,0.4109157619508705,1.6063168858364315e-05,0.2852059384909999,1.670798445340111e-05,0.2966548150207601,2.551181999323346e-06,0.045296931308761196,1.0072937265260394e-06,0.017884774488961544,,,0.2966548150207601,0.017884774488961544,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
230,1736389047000,1736389347000,2025-01-09 04:17:27+0200,2025-01-09 04:22:27+0200,4,True,1500,ok,299.801,200.0,201.0,0.202,0,0.0,9.909013431286485,9.908761215567942,0.010143128328677796,0.007947126931834381,0.006495865620796515,0.00630791872094265,0.0,5.0,2.5,0.18333333333333332,2.6863884246458644e-05,7.787952322906326e-06,0.2899041795838954,8.6908423345401e-06,0.3235139883274988,9.80182898652179e-06,0.36487013183188227,1.6273534348013583e-06,0.06057774147146594,6.291144042732515e-07,0.02341859421748309,,,0.36487013183188227,0.02341859421748309,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
231,1736389347000,1736389647000,2025-01-09 04:22:27+0200,2025-01-09 04:27:27+0200,4,True,1500,ok,299.8,200.0,201.0,0.202,0,0.0,9.907650599867148,9.907503067694375,0.00877317295098289,0.006995115587652811,0.0056850943691477696,0.005297045146611258,0.0,5.0,2.5,0.31666666666666665,2.0629867965731808e-05,3.5614659641586687e-06,0.17263639156947613,7.533361396680449e-06,0.3651676980770835,8.819026218747539e-06,0.42748825311905964,1.4254437276068657e-06,0.06909611491332202,5.234822423281969e-07,0.025374968138320186,,,0.42748825311905964,0.025374968138320186,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
232,1736389647000,1736389947000,2025-01-09 04:27:27+0200,2025-01-09 04:32:27+0200,4,True,1500,ok,299.801,200.0,201.0,0.202,0,0.0,9.90791927504467,9.907875870936255,0.008341246331138962,0.0065895122616737075,0.0055605431906888825,0.0051143525911515175,0.0,5.0,2.5,0.2,2.008257371726905e-05,3.7830513840531e-06,0.18837482871032837,6.941426860508252e-06,0.3456442863465903,8.795324536588986e-06,0.437958035678757,1.2934499456264173e-06,0.06440658273367506,5.295352944737798e-07,0.02636789994792506,,,0.437958035678757,0.02636789994792506,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
233,1736389947000,1736390247000,2025-01-09 04:32:27+0200,2025-01-09 04:37:27+0200,4,True,1500,ok,299.8,200.0,201.0,0.204,0,0.0,9.907956082523956,9.907859955628794,0.008521097367059539,0.00673514383161198,0.005572876226617396,0.005220744993425895,0.0,5.0,2.5,0.16666666666666666,2.1290148318459004e-05,4.3325969169043255e-06,0.2035024299547915,7.4564575841799445e-06,0.35023041984705383,8.985351849411781e-06,0.4220427079703007,1.5550654640786604e-06,0.07304155146398797,4.926090346982229e-07,0.023137886468884792,,,0.4220427079703007,0.023137886468884792,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
234,1736390247000,1736390547000,2025-01-09 04:37:27+0200,2025-01-09 04:42:27+0200,4,True,1500,ok,299.801,200.0,201.0,0.203,0,0.0,9.907928943092312,9.907735782522018,0.008347023438705999,0.006550054617449472,0.005298824711461592,0.005177537619433832,0.0,5.0,2.5,0.43333333333333335,2.1283572361284818e-05,4.375804749467008e-06,0.20559540828900846,7.674832303485722e-06,0.36059887753835784,8.622704988598106e-06,0.40513429053305705,1.3895027441955824e-06,0.06528522188893025,5.499320396559826e-07,0.025838333448961717,,,0.40513429053305705,0.025838333448961717,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
235,1736390547000,1736390847000,2025-01-09 04:42:27+0200,2025-01-09 04:47:27+0200,4,True,1500,ok,299.8,200.0,201.0,0.203,0,0.0,9.9083350276887,9.908174463859561,0.008661376169189104,0.006877683527274535,0.005841947095700739,0.005267132729111857,0.0,5.0,2.5,0.16666666666666666,2.218834167799959e-05,4.8712278300324375e-06,0.21953996836376496,8.163446462201667e-06,0.3679160245804206,8.693683127068936e-06,0.3918131085789519,1.332264250783134e-06,0.06004343497667129,5.022362028558309e-07,0.02263513921609623,,,0.3918131085789519,0.02263513921609623,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
236,1736390847000,1736391147000,2025-01-09 04:47:27+0200,2025-01-09 04:52:27+0200,4,True,1500,ok,299.799,200.0,201.0,0.203,0,0.0,9.907473906099156,9.907125242828734,0.009092759424953576,0.006979617923034258,0.005592624068937013,0.005838216652770113,0.0,5.0,2.5,0.03333333333333333,2.837990732654596e-05,1.1514882855292057e-05,0.4057406785300275,7.99958225412554e-06,0.2818748547019708,8.331562842177672e-06,0.2935725880395848,1.4507530129797075e-06,0.05111901868765808,4.936715729121606e-07,0.017395108702500616,,,0.2935725880395848,0.017395108702500616,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
237,1736391147000,1736391447000,2025-01-09 04:52:27+0200,2025-01-09 04:57:27+0200,4,True,1500,ok,299.8,200.0,201.0,0.205,0,0.0,9.888617779061672,9.8880100842257,0.015547277578426832,0.011972482154076147,0.009802745115725209,0.009937142656953703,0.0,5.0,2.5,0.016666666666666666,5.541540635529813e-05,3.1192355754795776e-05,0.5628823788605775,1.4745812073153497e-05,0.2660958935969922,1.5569379400200773e-05,0.2809575968887978,2.3927489408511826e-06,0.043178406479778844,9.865156255158929e-07,0.01780219058921643,,,0.2809575968887978,0.01780219058921643,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
238,1736391447000,1736391747000,2025-01-09 04:57:27+0200,2025-01-09 05:02:27+0200,4,True,1500,ok,299.801,200.0,201.0,0.205,0,0.0,9.906882944809645,9.906172564444539,0.010722828633476341,0.008299922795890336,0.006649218553209657,0.0068260512559084425,0.0,5.0,2.5,0.43333333333333335,3.551564044363628e-05,7.417282875884262e-06,0.208845533495463,1.4567422566951099e-05,0.4101692207992071,1.27050680889376e-05,0.35773163401349,1.896213509941422e-06,0.05339094230753726,7.548211672777916e-07,0.021253204443143894,,,0.35773163401349,0.021253204443143894,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
239,1736391747000,1736392047000,2025-01-09 05:02:27+0200,2025-01-09 05:07:27+0200,5,True,1500,ok,299.799,200.0,201.0,0.203,0,0.0,9.907038146300252,9.906838221252833,0.008672785895101105,0.006869672803060808,0.0058534621659624975,0.005297620294598005,0.0,5.0,2.5,0.016666666666666666,2.104835452119916e-05,4.374708537668875e-06,0.20784088054307634,6.966773783551888e-06,0.33098899852409835,9.067609298269865e-06,0.4307989628898206,1.4418335020992819e-06,0.06850100803115598,5.263451706738023e-07,0.02500647592873286,,,0.4307989628898206,0.02500647592873286,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
240,1736392047000,1736392347000,2025-01-09 05:07:27+0200,2025-01-09 05:12:27+0200,5,True,1500,ok,299.8,200.0,201.0,0.207,0,0.0,9.906580962172526,9.90636940380428,0.009138921806353492,0.007201626510673165,0.005986134659389464,0.005630384030116207,0.0,5.0,2.5,0.03333333333333333,2.566233087070661e-05,8.735038779551546e-06,0.3403836862505166,7.620574058554896e-06,0.2969556466616107,9.246410382697608e-06,0.3603106214039321,1.4093261343220031e-06,0.054918087582244535,5.378992478196169e-07,0.02096065437429246,,,0.3603106214039321,0.02096065437429246,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
241,1736392347000,1736392647000,2025-01-09 05:12:27+0200,2025-01-09 05:17:27+0200,5,True,1500,ok,299.801,200.0,201.0,0.203,0,0.0,9.90706740576821,9.906721443171667,0.008661300285461413,0.0069393775532641064,0.005974435437591907,0.005194502086475103,0.0,5.0,2.5,0.05,2.1468291259315116e-05,4.9287728162329025e-06,0.22958384329233947,6.8007502587514656e-06,0.31678116234800996,9.108156193188417e-06,0.42426088239493104,1.3800544751555934e-06,0.06428338699554331,5.160186478349676e-07,0.024036316705507082,,,0.42426088239493104,0.024036316705507082,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
242,1736392647000,1736392947000,2025-01-09 05:17:27+0200,2025-01-09 05:22:27+0200,5,True,1500,ok,299.799,200.0,201.0,0.205,0,0.0,9.907308754289591,9.906394136309801,0.011706355207810248,0.008302164019420404,0.0061577070178202575,0.008303574585383295,0.0,5.0,2.5,0.016666666666666666,5.156873880544063e-05,3.6122760294758754e-05,0.7004778695682918,9.784070332378415e-06,0.18972871082405007,1.026772840863981e-05,0.1991076114422356,1.6200697398255234e-06,0.03141573320103384,6.118961916066253e-07,0.011865641971877519,,,0.1991076114422356,0.011865641971877519,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
243,1736392947000,1736393247000,2025-01-09 05:22:27+0200,2025-01-09 05:27:27+0200,5,True,1500,ok,299.8,200.0,201.0,0.202,0,0.0,9.90736774820664,9.907239273123297,0.008869150026249656,0.006892388400698923,0.00569816030603576,0.005583306383235226,0.0,5.0,2.5,0.03333333333333333,2.5992639247801805e-05,7.6188738632508e-06,0.29311659314839017,8.565556331933192e-06,0.32953776837639065,8.988921161988951e-06,0.3458256422632859,1.4620133974169638e-06,0.0562472084300022,6.0355223565541e-07,0.023220121277467136,,,0.3458256422632859,0.023220121277467136,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
244,1736393247000,1736393547000,2025-01-09 05:27:27+0200,2025-01-09 05:32:27+0200,5,True,1500,ok,299.8,200.0,201.0,0.203,0,0.0,9.907574965222334,9.907381419689028,0.010382524820367127,0.007337866493974289,0.005596153391098646,0.007347788567699245,0.0,5.0,2.5,0.016666666666666666,4.6446257088897414e-05,1.9312648476874443e-05,0.41580634667526245,1.120030789092811e-05,0.24114554310567793,1.6145543654252105e-05,0.34761775579353543,2.8633952240457453e-06,0.0616496442020129,9.034371137348075e-07,0.019451236124487768,,,0.34761775579353543,0.019451236124487768,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
245,1736393547000,1736393847000,2025-01-09 05:32:27+0200,2025-01-09 05:37:27+0200,5,True,1500,ok,299.8,200.0,201.0,0.203,0,0.0,9.906960780449841,9.906677204588656,0.011264275872172892,0.00798787640148201,0.006069882225899548,0.007947210629403862,0.0,5.0,2.5,0.05,1.9523359925934105e-05,3.534300218785756e-06,0.18102930193336872,5.892712777346227e-06,0.30182882453130244,9.202734881377276e-06,0.47137044629048225,1.4517103057320559e-06,0.07435760602885048,5.838053172395237e-07,0.02990291217568644,,,0.47137044629048225,0.02990291217568644,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
246,1736393847000,1736394147000,2025-01-09 05:37:27+0200,2025-01-09 05:42:27+0200,5,True,1500,ok,299.799,200.0,201.0,0.207,0,0.0,9.88719927097142,9.88876211081649,0.014723871324784584,0.011699212776211752,0.00977336290613362,0.009075421510160227,0.0,5.0,2.5,0.23333333333333334,3.8232663221355137e-05,8.755721884249184e-06,0.22901156096702702,1.3419998570487628e-05,0.35100873022603846,1.5130813935421064e-05,0.3957562110653499,2.3639974011207428e-06,0.06183187886844133,9.75588646578576e-07,0.025517151157642966,,,0.3957562110653499,0.025517151157642966,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
247,1736394147000,1736394447000,2025-01-09 05:42:27+0200,2025-01-09 05:47:27+0200,5,True,1811,ok,299.786,200.0,201.0,0.207,0,0.0,9.902531288012677,9.893927375118965,0.027236724201441513,0.019195391762893508,0.011113599150869291,0.021151912381082376,0.0,5.0,2.5,0.016666666666666666,7.036815194237779e-05,5.127071386010447e-05,0.728606797889028,1.2035153882392442e-05,0.17103126272589397,1.5340031723643446e-05,0.2179967968493034,2.66640807639536e-06,0.03789225669275492,9.818135675484444e-07,0.013952527392682131,,,0.2179967968493034,0.013952527392682131,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3622
248,1736394447000,1736394747000,2025-01-09 05:47:27+0200,2025-01-09 05:52:27+0200,5,True,1500,ok,299.8,200.0,201.0,0.211,0,0.0,9.908303833179419,9.90676043922173,0.014369525106518852,0.009885984881247901,0.007249755788056866,0.010541945722836983,0.0,5.0,2.5,0.016666666666666666,7.244531293209284e-05,5.960285525408965e-05,0.8227289363765857,1.1287058686403268e-05,0.15580108953333224,1.2872659937987278e-05,0.17768796098725617,2.200157190157643e-06,0.030369903877977267,7.064462656782948e-07,0.009751441978592701,,,0.17768796098725617,0.009751441978592701,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
249,1736394747000,1736395047000,2025-01-09 05:52:27+0200,2025-01-09 05:57:27+0200,5,True,1500,ok,299.801,200.0,201.0,0.213,0,0.0,9.90807448849281,9.90740484149886,0.009550220617697648,0.007371521637056395,0.005894506829880797,0.006108666769239692,0.0,5.0,2.5,0.21666666666666667,2.5279405191443016e-05,5.531500270337429e-06,0.21881449458351263,9.091989435741792e-06,0.35965994321810213,9.891917877426017e-06,0.39130342674258783,1.5621297222639574e-06,0.06179456005526318,5.582558120916148e-07,0.022083423556207023,,,0.39130342674258783,0.022083423556207023,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
250,1736395047000,1736395347000,2025-01-09 05:57:27+0200,2025-01-09 06:02:27+0200,5,True,1500,ok,299.801,200.0,201.0,0.231,0,0.0,9.907037309957817,9.910429974416527,0.21688306663137014,0.04324911457381848,0.006406041620151903,0.21255420215121,0.02266666666666667,5.0,2.5,0.016666666666666666,0.03628200824881824,0.019433211875391872,0.5356156622345964,0.010211646218066955,0.2814520670420597,0.008850503034499588,0.24393641536608884,0.0008079887405680561,0.02226968074718889,0.0003097184705626841,0.008536420267551538,,,0.24393641536608884,0.008536420267551538,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
251,1736395347000,1736395647000,2025-01-09 06:02:27+0200,2025-01-09 06:07:27+0200,6,False,1500,ok,299.8,200.0,201.0,0.203,0,0.0,9.908161460794705,9.907178488187851,0.011373930731370583,0.00805250682786123,0.005916709797485709,0.00809256876492813,0.0,5.0,2.5,0.03333333333333333,6.324033042496369e-05,4.527755081022321e-05,0.7159600607075609,1.0800017561908926e-05,0.17077737401646614,1.0892289817774668e-05,0.17223644697269025,1.6162486572865604e-06,0.02555724561250169,6.461001353369189e-07,0.010216583800167421,,,0.17223644697269025,0.010216583800167421,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
252,1736395647000,1736395947000,2025-01-09 06:07:27+0200,2025-01-09 06:12:27+0200,6,False,1500,ok,299.8,200.0,201.0,0.206,0,0.0,9.89655000796985,9.89508036250258,0.017045012288943256,0.013861077568546208,0.011856053012176737,0.01002810203221144,0.0,5.0,2.5,0.016666666666666666,6.547933313931343e-05,2.750217253670202e-05,0.42001302118011136,2.3970614502655208e-05,0.36607908714732135,1.6648034012762673e-05,0.25424867992076855,2.4642549213648905e-06,0.03763408701982283,1.0147223824304396e-06,0.01549683440226128,,,0.25424867992076855,0.01549683440226128,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
253,1736395947000,1736396247000,2025-01-09 06:12:27+0200,2025-01-09 06:17:27+0200,6,False,1500,ok,299.8,200.0,201.0,0.203,0,0.0,9.907043281201846,9.906194996666091,0.01015056816266545,0.007482328436811035,0.005808070070336235,0.0069114674159838655,0.0,5.0,2.5,0.03333333333333333,4.075651999222645e-05,2.047954050603789e-05,0.5024850136847794,1.1151033406600706e-05,0.2736012154307473,9.340757462538697e-06,0.229184372569598,1.4316170834915243e-06,0.035126087403060384,5.24825772518634e-07,0.0128770997283069,,,0.229184372569598,0.0128770997283069,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
254,1736396247000,1736396547000,2025-01-09 06:17:27+0200,2025-01-09 06:22:27+0200,6,False,1500,ok,299.8,200.0,201.0,0.203,0,0.0,9.906766602448208,9.906057945016904,0.012240564133560951,0.008560465792320771,0.006033274106919784,0.00877792863272809,0.0,5.0,2.5,0.016666666666666666,5.253954297181427e-05,3.752916968213443e-05,0.7143033144058294,1.0884460887227345e-05,0.20716702642553436,1.0902333104253819e-05,0.20750719339341342,1.7130443307165656e-06,0.03260485786173582,6.788857666727698e-07,0.012921425050023172,,,0.20750719339341342,0.012921425050023172,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
255,1736396547000,1736396847000,2025-01-09 06:22:27+0200,2025-01-09 06:27:27+0200,6,False,1500,ok,299.8,200.0,200.0,0.205,0,0.0,9.906461355150803,9.906156297911181,0.009052232503163171,0.0070597754244990365,0.005824965364765511,0.005674111751314782,0.0,5.0,2.5,0.016666666666666666,2.5224422225234133e-05,7.344120701899842e-06,0.29115119610362744,8.30398673522287e-06,0.32920423948960414,8.884925050543662e-06,0.35223502727667305,1.389149939267361e-06,0.05507162569922717,5.150772723949754e-07,0.020419784754463068,,,0.35223502727667305,0.020419784754463068,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
256,1736396847000,1736397147000,2025-01-09 06:27:27+0200,2025-01-09 06:32:27+0200,6,False,1963,ok,299.74,200.0,201.0,0.209,0,0.0,9.90375801652399,9.929532633304866,0.5330511927847824,0.207330974843435,0.013089263985360589,0.49175377158691036,0.09475292919001528,5.0,2.5,0.016666666666666666,0.09230437681679969,0.059368223625461534,0.6431788575236481,0.016409829850390092,0.17777954216579955,0.029308917784689137,0.3175246807944953,0.006362354272662501,0.06892798036316444,0.003983540675086547,0.04315657407007736,,,0.3175246807944953,0.04315657407007736,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3926
