Subject_ID_D,device_id,chunk_start_ms,chunk_end_ms,chunk_start_local,chunk_end_local,rows_downloaded,cumulative_rows_downloaded,status,error_message
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736228045000,1736228345000,2025-01-07 07:34:05+0200,2025-01-07 07:39:05+0200,20228,4135780,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736228345000,1736228645000,2025-01-07 07:39:05+0200,2025-01-07 07:44:05+0200,19903,4155683,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736228645000,1736228945000,2025-01-07 07:44:05+0200,2025-01-07 07:49:05+0200,33631,4189314,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736228945000,1736229245000,2025-01-07 07:49:05+0200,2025-01-07 07:54:05+0200,83603,4272917,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736229245000,1736229545000,2025-01-07 07:54:05+0200,2025-01-07 07:59:05+0200,83590,4356507,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736229545000,1736229845000,2025-01-07 07:59:05+0200,2025-01-07 08:04:05+0200,22061,4378568,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736229845000,1736230145000,2025-01-07 08:04:05+0200,2025-01-07 08:09:05+0200,19916,4398484,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736230145000,1736230445000,2025-01-07 08:09:05+0200,2025-01-07 08:14:05+0200,81861,4480345,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736230445000,1736230745000,2025-01-07 08:14:05+0200,2025-01-07 08:19:05+0200,209053,4689398,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736230745000,1736231045000,2025-01-07 08:19:05+0200,2025-01-07 08:24:05+0200,209001,4898399,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736231045000,1736231345000,2025-01-07 08:24:05+0200,2025-01-07 08:29:05+0200,214961,5113360,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736231345000,1736231645000,2025-01-07 08:29:05+0200,2025-01-07 08:34:05+0200,225470,5338830,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736231645000,1736231945000,2025-01-07 08:34:05+0200,2025-01-07 08:39:05+0200,225050,5563880,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736231945000,1736232245000,2025-01-07 08:39:05+0200,2025-01-07 08:44:05+0200,45780,5609660,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736232245000,1736232545000,2025-01-07 08:44:05+0200,2025-01-07 08:49:05+0200,21448,5631108,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736232545000,1736232845000,2025-01-07 08:49:05+0200,2025-01-07 08:54:05+0200,21434,5652542,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736232845000,1736233145000,2025-01-07 08:54:05+0200,2025-01-07 08:59:05+0200,21448,5673990,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736233145000,1736233445000,2025-01-07 08:59:05+0200,2025-01-07 09:04:05+0200,20370,5694360,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736233445000,1736233745000,2025-01-07 09:04:05+0200,2025-01-07 09:09:05+0200,23200,5717560,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736233745000,1736234045000,2025-01-07 09:09:05+0200,2025-01-07 09:14:05+0200,22965,5740525,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736234045000,1736234345000,2025-01-07 09:14:05+0200,2025-01-07 09:19:05+0200,22980,5763505,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736234345000,1736234645000,2025-01-07 09:19:05+0200,2025-01-07 09:24:05+0200,22980,5786485,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736234645000,1736234945000,2025-01-07 09:24:05+0200,2025-01-07 09:29:05+0200,22965,5809450,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736234945000,1736235245000,2025-01-07 09:29:05+0200,2025-01-07 09:34:05+0200,22980,5832430,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736235245000,1736235545000,2025-01-07 09:34:05+0200,2025-01-07 09:39:05+0200,130650,5963080,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736235545000,1736235845000,2025-01-07 09:39:05+0200,2025-01-07 09:44:05+0200,228240,6191320,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736235845000,1736236145000,2025-01-07 09:44:05+0200,2025-01-07 09:49:05+0200,249844,6441164,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736236145000,1736236445000,2025-01-07 09:49:05+0200,2025-01-07 09:54:05+0200,262464,6703628,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736236445000,1736236745000,2025-01-07 09:54:05+0200,2025-01-07 09:59:05+0200,257264,6960892,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736236745000,1736237045000,2025-01-07 09:59:05+0200,2025-01-07 10:04:05+0200,170665,7131557,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736237045000,1736237345000,2025-01-07 10:04:05+0200,2025-01-07 10:09:05+0200,109327,7240884,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736237345000,1736237645000,2025-01-07 10:09:05+0200,2025-01-07 10:14:05+0200,103989,7344873,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736237645000,1736237945000,2025-01-07 10:14:05+0200,2025-01-07 10:19:05+0200,118252,7463125,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736237945000,1736238245000,2025-01-07 10:19:05+0200,2025-01-07 10:24:05+0200,62721,7525846,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736238245000,1736238545000,2025-01-07 10:24:05+0200,2025-01-07 10:29:05+0200,27558,7553404,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736238545000,1736238845000,2025-01-07 10:29:05+0200,2025-01-07 10:34:05+0200,269676,7823080,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736238845000,1736239145000,2025-01-07 10:34:05+0200,2025-01-07 10:39:05+0200,300427,8123507,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736239145000,1736239445000,2025-01-07 10:39:05+0200,2025-01-07 10:44:05+0200,305520,8429027,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736239445000,1736239745000,2025-01-07 10:44:05+0200,2025-01-07 10:49:05+0200,73530,8502557,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736239745000,1736240045000,2025-01-07 10:49:05+0200,2025-01-07 10:54:05+0200,61104,8563661,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736240045000,1736240345000,2025-01-07 10:54:05+0200,2025-01-07 10:59:05+0200,61104,8624765,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736240345000,1736240645000,2025-01-07 10:59:05+0200,2025-01-07 11:04:05+0200,61104,8685869,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736240645000,1736240945000,2025-01-07 11:04:05+0200,2025-01-07 11:09:05+0200,61104,8746973,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736240945000,1736241245000,2025-01-07 11:09:05+0200,2025-01-07 11:14:05+0200,62529,8809502,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736241245000,1736241545000,2025-01-07 11:14:05+0200,2025-01-07 11:19:05+0200,62358,8871860,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736241545000,1736241845000,2025-01-07 11:19:05+0200,2025-01-07 11:24:05+0200,65100,8936960,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736241845000,1736242145000,2025-01-07 11:24:05+0200,2025-01-07 11:29:05+0200,46580,8983540,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736242145000,1736242445000,2025-01-07 11:29:05+0200,2025-01-07 11:34:05+0200,66895,9050435,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736242445000,1736242745000,2025-01-07 11:34:05+0200,2025-01-07 11:39:05+0200,45465,9095900,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736242745000,1736243045000,2025-01-07 11:39:05+0200,2025-01-07 11:44:05+0200,210660,9306560,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736243045000,1736243345000,2025-01-07 11:44:05+0200,2025-01-07 11:49:05+0200,353826,9660386,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736243345000,1736243645000,2025-01-07 11:49:05+0200,2025-01-07 11:54:05+0200,353738,10014124,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736243645000,1736243945000,2025-01-07 11:54:05+0200,2025-01-07 11:59:05+0200,126224,10140348,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736243945000,1736244245000,2025-01-07 11:59:05+0200,2025-01-07 12:04:05+0200,113298,10253646,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736244245000,1736244545000,2025-01-07 12:04:05+0200,2025-01-07 12:09:05+0200,71668,10325314,ok,
