repeat,fold,feature,gradient_weight,extra_weight
1,4,app_foreground_event_count,1.1490138321030052,0.14901383210300523
1,4,app_use_diversity,1.0509733607021883,0.050973360702188275
1,4,unique_foreground_apps,1.1073350905306791,0.10733509053067913
1,4,gsm_cell_transition_count,1.0632864060853113,0.06328640608531133
1,4,unique_gsm_cell_count,1.0860917475163832,0.08609174751638315
1,4,unique_gsm_lac_count,1.174322934818035,0.17432293481803507
1,4,keyboard_deletion_event_count,1.0476962722202128,0.047696272220212776
1,4,keyboard_inter_event_interval_iqr_ms,1.0379344243969708,0.03793442439697081
1,4,keyboard_long_pause_count_2s,1.0655969086733479,0.06559690867334789
1,4,keyboard_median_inter_event_interval_ms,1.168950564029163,0.1689505640291631
1,4,keyboard_typing_burst_count,1.032947299328183,0.032947299328182966
1,4,message_distinct_event_count,1.066981751631823,0.06698175163182296
1,4,outgoing_message_count,1.1741435993512161,0.17414359935121615
1,4,activity_active_hour_count,1.1417265313614688,0.14172653136146884
1,4,activity_state_diversity,1.0864796612158427,0.08647966121584272
1,4,activity_still_fraction,1.0947415896340438,0.09474158963404378
1,4,activity_transition_count,1.0122314228520202,0.012231422852020168
1,4,activity_unknown_fraction,1.1934878694620628,0.19348786946206276
1,4,median_unlocked_session_duration_seconds,1.1915962961960394,0.19159629619603935
1,4,night_screen_event_count,1.079528569038359,0.07952856903835892
1,4,screen_active_hour_count,1.0274095585933756,0.02740955859337557
1,4,screen_event_count,1.150550243550424,0.150550243550424
1,4,screen_off_event_count,1.1469155102997117,0.14691551029971173
1,4,screen_on_event_count,1.1437928569059927,0.14379285690599275
1,4,screen_transition_count,1.037422638121783,0.037422638121783036
1,4,screen_unlock_event_count,1.1999242146916347,0.19992421469163468
1,4,telephony_event_count,1.0619531292384645,0.06195312923846452
1,4,telephony_mobile_data_enabled_fraction,1.151828160583189,0.15182816058318904
1,4,telephony_network_type_diversity,1.0553747041884134,0.05537470418841339
1,4,touch_active_hour_count,1.0804206428507086,0.0804206428507086
1,4,touch_app_diversity,1.1346245223365172,0.13462452233651723
1,4,touch_click_event_count,1.0193260767491203,0.019326076749120347
1,4,touch_distinct_event_count,1.043036542606333,0.04303654260633305
1,4,touch_scroll_direction_change_count,1.0662783651524281,0.06627836515242813
1,4,touch_scroll_event_count,1.0655066298592568,0.06550662985925682
1,4,touch_scroll_index_change_median,1.0864105558064368,0.08641055580643675
1,4,touch_unique_app_count,1.163412694900889,0.16341269490088894
1,5,app_foreground_event_count,1.117852052077029,0.11785205207702898
1,5,app_use_diversity,1.1048153521608597,0.10481535216085969
1,5,unique_foreground_apps,1.1523856745148198,0.15238567451481977
1,5,gsm_cell_transition_count,1.1755442367286357,0.17554423672863573
1,5,unique_gsm_cell_count,1.18578366030834,0.18578366030834004
1,5,unique_gsm_lac_count,1.1994431290790208,0.19944312907902084
1,5,keyboard_deletion_event_count,1.2068915684571393,0.2068915684571393
1,5,keyboard_inter_event_interval_iqr_ms,1.0481351165921762,0.048135116592176175
1,5,keyboard_long_pause_count_2s,1.224580095346529,0.2245800953465289
1,5,keyboard_median_inter_event_interval_ms,1.064180155456235,0.0641801554562349
1,5,keyboard_typing_burst_count,1.1700078383333339,0.17000783833333388
1,5,message_distinct_event_count,1.11031415417268,0.11031415417267998
1,5,outgoing_message_count,1.1561532757849569,0.15615327578495686
1,5,activity_active_hour_count,1.1652090915086541,0.16520909150865415
1,5,activity_state_diversity,1.061606496846819,0.06160649684681907
1,5,activity_still_fraction,1.0300038126247593,0.030003812624759263
1,5,activity_transition_count,1.116205036841905,0.11620503684190497
1,5,activity_unknown_fraction,1.0466060506236188,0.04660605062361878
1,5,median_unlocked_session_duration_seconds,1.1176917663943597,0.11769176639435974
1,5,night_screen_event_count,1.0370438402056894,0.037043840205689404
1,5,screen_active_hour_count,1.1058813549974258,0.10588135499742579
1,5,screen_event_count,1.127701801929206,0.127701801929206
1,5,screen_off_event_count,1.1347140222068874,0.13471402220688744
1,5,screen_on_event_count,1.1132504466322934,0.11325044663229344
1,5,screen_transition_count,1.05161243772477,0.05161243772476998
1,5,screen_unlock_event_count,1.2044798274797688,0.20447982747976878
1,5,telephony_event_count,1.0127342394931544,0.012734239493154442
1,5,telephony_mobile_data_enabled_fraction,1.2520209752140883,0.2520209752140883
1,5,telephony_network_type_diversity,1.0963805818434766,0.09638058184347664
1,5,touch_active_hour_count,1.0664631140736247,0.06646311407362471
1,5,touch_app_diversity,1.3243863894722594,0.3243863894722594
1,5,touch_click_event_count,1.0641686681784102,0.06416866817841016
1,5,touch_distinct_event_count,1.024546452063445,0.02454645206344508
1,5,touch_scroll_direction_change_count,1.1241088349162462,0.12410883491624625
1,5,touch_scroll_event_count,1.0090092390418763,0.009009239041876338
1,5,touch_scroll_index_change_median,1.2170447131509974,0.21704471315099738
