candidate_id,patient_id,device_id,local_date,window_start_local,window_end_local_exclusive,plugin_event_count,plugin_dominant_movement_evidence_class,raw_row_count,first_raw_time_local,last_raw_time_local,raw_data_available,preflight_status,error_message
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-06,2025-01-06T00:00:00+02:00,2025-01-07T00:00:00+02:00,42,still,542961,2025-01-06 10:25:29+0200,2025-01-06 23:59:59+0200,1,has_raw_rows,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-07,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-07,2025-01-07T00:00:00+02:00,2025-01-08T00:00:00+02:00,311,orientation_change,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-08,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-08,2025-01-08T00:00:00+02:00,2025-01-09T00:00:00+02:00,71,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-09,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-09,2025-01-09T00:00:00+02:00,2025-01-10T00:00:00+02:00,175,orientation_change,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-10,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-10,2025-01-10T00:00:00+02:00,2025-01-11T00:00:00+02:00,90,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-11,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-11,2025-01-11T00:00:00+02:00,2025-01-12T00:00:00+02:00,16,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-12,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-12,2025-01-12T00:00:00+02:00,2025-01-13T00:00:00+02:00,287,orientation_change,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-13,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-13,2025-01-13T00:00:00+02:00,2025-01-14T00:00:00+02:00,129,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-14,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-14,2025-01-14T00:00:00+02:00,2025-01-15T00:00:00+02:00,263,orientation_change,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-15,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-15,2025-01-15T00:00:00+02:00,2025-01-16T00:00:00+02:00,124,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-16,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-16,2025-01-16T00:00:00+02:00,2025-01-17T00:00:00+02:00,100,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-17,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-17,2025-01-17T00:00:00+02:00,2025-01-18T00:00:00+02:00,102,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-18,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-18,2025-01-18T00:00:00+02:00,2025-01-19T00:00:00+02:00,59,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-19,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-19,2025-01-19T00:00:00+02:00,2025-01-20T00:00:00+02:00,148,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-20,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-20,2025-01-20T00:00:00+02:00,2025-01-21T00:00:00+02:00,178,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-21,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-21,2025-01-21T00:00:00+02:00,2025-01-22T00:00:00+02:00,330,orientation_change,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-22,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-22,2025-01-22T00:00:00+02:00,2025-01-23T00:00:00+02:00,54,orientation_change,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-23,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-23,2025-01-23T00:00:00+02:00,2025-01-24T00:00:00+02:00,276,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-24,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-24,2025-01-24T00:00:00+02:00,2025-01-25T00:00:00+02:00,130,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-25,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-25,2025-01-25T00:00:00+02:00,2025-01-26T00:00:00+02:00,224,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-26,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-26,2025-01-26T00:00:00+02:00,2025-01-27T00:00:00+02:00,113,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-27,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-27,2025-01-27T00:00:00+02:00,2025-01-28T00:00:00+02:00,105,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-28,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-28,2025-01-28T00:00:00+02:00,2025-01-29T00:00:00+02:00,197,orientation_change,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-29,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-29,2025-01-29T00:00:00+02:00,2025-01-30T00:00:00+02:00,120,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-30,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-30,2025-01-30T00:00:00+02:00,2025-01-31T00:00:00+02:00,312,orientation_change,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-31,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-31,2025-01-31T00:00:00+02:00,2025-02-01T00:00:00+02:00,83,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-01,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-01,2025-02-01T00:00:00+02:00,2025-02-02T00:00:00+02:00,51,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-02,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-02,2025-02-02T00:00:00+02:00,2025-02-03T00:00:00+02:00,196,orientation_change,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-03,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-03,2025-02-03T00:00:00+02:00,2025-02-04T00:00:00+02:00,181,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-04,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-04,2025-02-04T00:00:00+02:00,2025-02-05T00:00:00+02:00,107,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-05,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-05,2025-02-05T00:00:00+02:00,2025-02-06T00:00:00+02:00,91,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-06,2025-02-06T00:00:00+02:00,2025-02-07T00:00:00+02:00,96,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-07,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-07,2025-02-07T00:00:00+02:00,2025-02-08T00:00:00+02:00,75,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-08,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-08,2025-02-08T00:00:00+02:00,2025-02-09T00:00:00+02:00,42,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-09,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-09,2025-02-09T00:00:00+02:00,2025-02-10T00:00:00+02:00,87,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-10,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-10,2025-02-10T00:00:00+02:00,2025-02-11T00:00:00+02:00,63,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-11,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-11,2025-02-11T00:00:00+02:00,2025-02-12T00:00:00+02:00,81,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-12,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-12,2025-02-12T00:00:00+02:00,2025-02-13T00:00:00+02:00,133,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-13,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-13,2025-02-13T00:00:00+02:00,2025-02-14T00:00:00+02:00,146,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-14,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-14,2025-02-14T00:00:00+02:00,2025-02-15T00:00:00+02:00,85,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-15,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-15,2025-02-15T00:00:00+02:00,2025-02-16T00:00:00+02:00,60,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-16,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-16,2025-02-16T00:00:00+02:00,2025-02-17T00:00:00+02:00,105,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-17,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-17,2025-02-17T00:00:00+02:00,2025-02-18T00:00:00+02:00,147,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-18,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-18,2025-02-18T00:00:00+02:00,2025-02-19T00:00:00+02:00,326,orientation_change,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-19,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-19,2025-02-19T00:00:00+02:00,2025-02-20T00:00:00+02:00,285,orientation_change,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-20,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-20,2025-02-20T00:00:00+02:00,2025-02-21T00:00:00+02:00,144,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-21,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-21,2025-02-21T00:00:00+02:00,2025-02-22T00:00:00+02:00,50,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-22,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-22,2025-02-22T00:00:00+02:00,2025-02-23T00:00:00+02:00,3,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-23,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-23,2025-02-23T00:00:00+02:00,2025-02-24T00:00:00+02:00,57,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-24,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-24,2025-02-24T00:00:00+02:00,2025-02-25T00:00:00+02:00,124,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-25,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-25,2025-02-25T00:00:00+02:00,2025-02-26T00:00:00+02:00,140,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-26,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-26,2025-02-26T00:00:00+02:00,2025-02-27T00:00:00+02:00,225,orientation_change,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-27,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-27,2025-02-27T00:00:00+02:00,2025-02-28T00:00:00+02:00,130,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-02-28,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-02-28,2025-02-28T00:00:00+02:00,2025-03-01T00:00:00+02:00,74,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-01,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-01,2025-03-01T00:00:00+02:00,2025-03-02T00:00:00+02:00,23,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-02,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-02,2025-03-02T00:00:00+02:00,2025-03-03T00:00:00+02:00,368,orientation_change,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-03,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-03,2025-03-03T00:00:00+02:00,2025-03-04T00:00:00+02:00,169,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-04,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-04,2025-03-04T00:00:00+02:00,2025-03-05T00:00:00+02:00,217,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-05,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-05,2025-03-05T00:00:00+02:00,2025-03-06T00:00:00+02:00,126,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-06,2025-03-06T00:00:00+02:00,2025-03-07T00:00:00+02:00,77,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-07,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-07,2025-03-07T00:00:00+02:00,2025-03-08T00:00:00+02:00,89,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-08,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-08,2025-03-08T00:00:00+02:00,2025-03-09T00:00:00+02:00,56,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-09,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-09,2025-03-09T00:00:00+02:00,2025-03-10T00:00:00+02:00,284,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-10,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-10,2025-03-10T00:00:00+02:00,2025-03-11T00:00:00+02:00,26,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-11,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-11,2025-03-11T00:00:00+02:00,2025-03-12T00:00:00+02:00,282,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-12,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-12,2025-03-12T00:00:00+02:00,2025-03-13T00:00:00+02:00,211,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-13,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-13,2025-03-13T00:00:00+02:00,2025-03-14T00:00:00+02:00,205,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-14,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-14,2025-03-14T00:00:00+02:00,2025-03-15T00:00:00+02:00,187,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-15,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-15,2025-03-15T00:00:00+02:00,2025-03-16T00:00:00+02:00,328,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-16,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-16,2025-03-16T00:00:00+02:00,2025-03-17T00:00:00+02:00,169,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-17,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-17,2025-03-17T00:00:00+02:00,2025-03-18T00:00:00+02:00,171,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-18,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-18,2025-03-18T00:00:00+02:00,2025-03-19T00:00:00+02:00,307,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-19,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-19,2025-03-19T00:00:00+02:00,2025-03-20T00:00:00+02:00,585,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-20,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-20,2025-03-20T00:00:00+02:00,2025-03-21T00:00:00+02:00,230,unknown,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-21,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-21,2025-03-21T00:00:00+02:00,2025-03-22T00:00:00+02:00,189,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-22,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-22,2025-03-22T00:00:00+02:00,2025-03-23T00:00:00+02:00,209,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-23,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-23,2025-03-23T00:00:00+02:00,2025-03-24T00:00:00+02:00,371,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-24,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-24,2025-03-24T00:00:00+02:00,2025-03-25T00:00:00+02:00,267,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-25,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-25,2025-03-25T00:00:00+02:00,2025-03-26T00:00:00+02:00,281,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-26,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-26,2025-03-26T00:00:00+02:00,2025-03-27T00:00:00+02:00,188,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-27,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-27,2025-03-27T00:00:00+02:00,2025-03-28T00:00:00+02:00,562,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-28,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-28,2025-03-28T00:00:00+02:00,2025-03-29T01:00:00+03:00,91,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-29,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-29,2025-03-29T00:00:00+03:00,2025-03-30T00:00:00+03:00,10,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-30,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-30,2025-03-30T00:00:00+03:00,2025-03-31T00:00:00+03:00,52,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-03-31,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-03-31,2025-03-31T00:00:00+03:00,2025-04-01T00:00:00+03:00,25,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-01,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-01,2025-04-01T00:00:00+03:00,2025-04-02T00:00:00+03:00,41,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-02,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-02,2025-04-02T00:00:00+03:00,2025-04-03T00:00:00+03:00,29,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-03,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-03,2025-04-03T00:00:00+03:00,2025-04-04T00:00:00+03:00,37,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-04,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-04,2025-04-04T00:00:00+03:00,2025-04-05T00:00:00+03:00,17,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-05,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-05,2025-04-05T00:00:00+03:00,2025-04-06T00:00:00+03:00,24,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-06,2025-04-06T00:00:00+03:00,2025-04-07T00:00:00+03:00,33,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-07,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-07,2025-04-07T00:00:00+03:00,2025-04-08T00:00:00+03:00,24,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-08,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-08,2025-04-08T00:00:00+03:00,2025-04-09T00:00:00+03:00,21,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-09,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-09,2025-04-09T00:00:00+03:00,2025-04-10T00:00:00+03:00,8,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-10,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-10,2025-04-10T00:00:00+03:00,2025-04-11T00:00:00+03:00,43,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-11,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-11,2025-04-11T00:00:00+03:00,2025-04-12T00:00:00+03:00,40,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-12,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-12,2025-04-12T00:00:00+03:00,2025-04-13T00:00:00+03:00,26,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-13,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-13,2025-04-13T00:00:00+03:00,2025-04-14T00:00:00+03:00,14,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-14,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-14,2025-04-14T00:00:00+03:00,2025-04-15T00:00:00+03:00,477,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-15,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-15,2025-04-15T00:00:00+03:00,2025-04-16T00:00:00+03:00,224,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-16,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-16,2025-04-16T00:00:00+03:00,2025-04-17T00:00:00+03:00,182,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-17,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-17,2025-04-17T00:00:00+03:00,2025-04-18T00:00:00+03:00,973,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-18,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-18,2025-04-18T00:00:00+03:00,2025-04-19T00:00:00+03:00,312,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-19,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-19,2025-04-19T00:00:00+03:00,2025-04-20T00:00:00+03:00,189,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-20,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-20,2025-04-20T00:00:00+03:00,2025-04-21T00:00:00+03:00,421,orientation_change,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-21,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-21,2025-04-21T00:00:00+03:00,2025-04-22T00:00:00+03:00,289,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-22,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-22,2025-04-22T00:00:00+03:00,2025-04-23T00:00:00+03:00,529,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-23,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-23,2025-04-23T00:00:00+03:00,2025-04-24T00:00:00+03:00,266,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-24,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-24,2025-04-24T00:00:00+03:00,2025-04-25T00:00:00+03:00,292,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-25,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-25,2025-04-25T00:00:00+03:00,2025-04-26T00:00:00+03:00,148,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-26,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-26,2025-04-26T00:00:00+03:00,2025-04-27T00:00:00+03:00,155,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-27,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-27,2025-04-27T00:00:00+03:00,2025-04-28T00:00:00+03:00,316,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-28,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-28,2025-04-28T00:00:00+03:00,2025-04-29T00:00:00+03:00,461,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-29,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-29,2025-04-29T00:00:00+03:00,2025-04-30T00:00:00+03:00,724,still,,,,,pending,
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-04-30,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-04-30,2025-04-30T00:00:00+03:00,2025-05-01T00:00:00+03:00,110,still,,,,,pending,
