repeat,fold,feature,slope,selected,coefficient_constraint
9,3,median_unlocked_session_duration_seconds,-2.384999999999996,True,<= 0
9,3,screen_active_hour_count,-0.1799999999999912,False,not selected
9,3,screen_event_count,0.660000000000004,False,not selected
9,3,screen_off_event_count,1.1449999999999967,False,not selected
9,3,screen_on_event_count,0.5200000000000031,False,not selected
9,3,screen_transition_count,-0.7700000000000051,False,not selected
9,3,screen_unlock_event_count,1.045000000000004,False,not selected
9,3,telephony_event_count,-0.28499999999998415,False,not selected
9,3,touch_active_hour_count,1.8500000000000105,True,>= 0
9,3,touch_app_diversity,1.4749999999999999,False,not selected
9,3,touch_click_event_count,-0.5900000000000036,False,not selected
9,3,touch_distinct_event_count,-1.0950000000000002,False,not selected
9,3,touch_scroll_direction_change_count,0.40000000000001157,False,not selected
9,3,touch_scroll_event_count,-1.1900000000000002,True,<= 0
9,3,touch_scroll_index_change_median,0.9750000000000086,False,not selected
9,3,touch_unique_app_count,1.950000000000006,True,>= 0
9,4,app_foreground_event_count,0.7999999999999868,False,not selected
9,4,app_use_diversity,-0.16500000000000814,False,not selected
9,4,unique_foreground_apps,0.010000000000000809,False,not selected
9,4,gsm_cell_transition_count,-0.5999999999999948,False,not selected
9,4,unique_gsm_cell_count,0.07500000000001074,False,not selected
9,4,keyboard_deletion_event_count,1.3,False,not selected
9,4,keyboard_inter_event_interval_iqr_ms,-0.2549999999999843,False,not selected
9,4,keyboard_long_pause_count_2s,1.8899999999999995,True,>= 0
9,4,keyboard_median_inter_event_interval_ms,-1.225000000000003,True,<= 0
9,4,keyboard_typing_burst_count,-0.8499999999999812,False,not selected
9,4,message_distinct_event_count,2.625000000000004,True,>= 0
9,4,activity_active_hour_count,1.5200000000000087,False,not selected
9,4,activity_state_diversity,-0.23999999999999344,False,not selected
9,4,activity_still_fraction,-0.3450000000000123,False,not selected
9,4,activity_transition_count,0.5100000000000049,False,not selected
9,4,activity_unknown_fraction,0.4049999999999964,False,not selected
9,4,median_unlocked_session_duration_seconds,-1.7249999999999992,True,<= 0
9,4,screen_active_hour_count,0.6350000000000047,False,not selected
9,4,screen_event_count,0.7250000000000041,False,not selected
9,4,screen_off_event_count,1.3099999999999996,False,not selected
9,4,screen_on_event_count,1.4650000000000094,False,not selected
9,4,screen_transition_count,-0.3750000000000018,False,not selected
9,4,screen_unlock_event_count,2.1000000000000036,True,>= 0
9,4,telephony_event_count,-0.6999999999999995,False,not selected
9,4,telephony_mobile_data_enabled_fraction,-2.799999999999972,True,<= 0
9,4,touch_active_hour_count,0.8000000000000024,False,not selected
9,4,touch_app_diversity,2.4199999999999986,True,>= 0
9,4,touch_click_event_count,-0.019999999999993832,False,not selected
9,4,touch_distinct_event_count,-0.07500000000000347,False,not selected
9,4,touch_scroll_direction_change_count,0.32500000000000034,False,not selected
9,4,touch_scroll_event_count,-0.8999999999999923,False,not selected
9,4,touch_scroll_index_change_median,1.2950000000000008,False,not selected
9,4,touch_unique_app_count,1.6950000000000045,True,>= 0
9,5,app_foreground_event_count,1.1300000000000032,True,>= 0
9,5,app_use_diversity,-0.874999999999998,False,not selected
9,5,unique_foreground_apps,-0.38499999999999995,False,not selected
9,5,gsm_cell_transition_count,0.2500000000000244,False,not selected
9,5,unique_gsm_cell_count,0.2750000000000128,False,not selected
9,5,keyboard_deletion_event_count,0.6000000000000062,False,not selected
9,5,keyboard_inter_event_interval_iqr_ms,0.9200000000000017,True,>= 0
9,5,keyboard_long_pause_count_2s,2.250000000000007,True,>= 0
9,5,keyboard_median_inter_event_interval_ms,-1.2499999999999998,True,<= 0
9,5,keyboard_typing_burst_count,0.2750000000000204,False,not selected
9,5,message_distinct_event_count,0.35000000000001213,False,not selected
9,5,activity_active_hour_count,0.7400000000000001,False,not selected
9,5,activity_state_diversity,-0.3700000000000014,False,not selected
9,5,activity_still_fraction,0.0799999999999909,False,not selected
9,5,activity_transition_count,0.6800000000000108,False,not selected
9,5,activity_unknown_fraction,0.41999999999999243,False,not selected
9,5,median_unlocked_session_duration_seconds,-1.0650000000000004,False,not selected
9,5,screen_active_hour_count,-0.2250000000000078,False,not selected
9,5,screen_event_count,0.16500000000001075,False,not selected
9,5,screen_off_event_count,0.6500000000000085,False,not selected
9,5,screen_on_event_count,0.7000000000000047,False,not selected
9,5,screen_transition_count,-1.3099999999999892,True,<= 0
9,5,screen_unlock_event_count,0.6200000000000112,False,not selected
9,5,telephony_event_count,-0.6100000000000052,False,not selected
9,5,telephony_mobile_data_enabled_fraction,-1.7499999999999734,True,<= 0
9,5,telephony_network_type_diversity,0.35000000000001597,False,not selected
9,5,touch_active_hour_count,0.5000000000000071,False,not selected
9,5,touch_app_diversity,1.3950000000000142,True,>= 0
9,5,touch_click_event_count,-1.0300000000000002,False,not selected
9,5,touch_distinct_event_count,-0.8449999999999956,False,not selected
9,5,touch_scroll_direction_change_count,0.3050000000000091,False,not selected
9,5,touch_scroll_event_count,-0.885000000000004,False,not selected
9,5,touch_scroll_index_change_median,1.374999999999997,True,>= 0
9,5,touch_unique_app_count,0.05500000000000444,False,not selected
10,1,app_foreground_event_count,1.2300000000000086,True,>= 0
10,1,app_use_diversity,-0.5249999999999931,False,not selected
10,1,unique_foreground_apps,0.210000000000004,False,not selected
10,1,gsm_cell_transition_count,0.32500000000002,False,not selected
10,1,unique_gsm_cell_count,0.8250000000000156,False,not selected
10,1,keyboard_deletion_event_count,0.7000000000000053,False,not selected
10,1,keyboard_inter_event_interval_iqr_ms,1.144999999999994,False,not selected
10,1,keyboard_long_pause_count_2s,1.4500000000000064,True,>= 0
10,1,keyboard_median_inter_event_interval_ms,-0.6750000000000053,False,not selected
10,1,keyboard_typing_burst_count,-0.12499999999998372,False,not selected
10,1,message_distinct_event_count,0.6450000000000002,False,not selected
10,1,activity_active_hour_count,0.5600000000000116,False,not selected
10,1,activity_state_diversity,0.5100000000000022,False,not selected
10,1,activity_still_fraction,-0.5249999999999879,False,not selected
