device_id,n_rows,Subject_ID_D
eb2d8c9d-e59a-4271-aae5-6bf2242efa09,41,NOT_MAPPED
dc7226fa-0cb6-417c-8f77-9c646e57c6e9,40,NOT_MAPPED
c183d007-c3ab-4900-8ec5-35278b5e3196,39,056
39040ab2-0443-461d-a430-e5679b65a23e,37,NOT_MAPPED
915936ce-f1ac-4244-b61d-ae25eeaaa4c3,37,NOT_MAPPED
71ff3241-e16f-416a-8dc6-9191c58d67e9,35,NOT_MAPPED
85d7f84a-78da-4d2a-aa11-7f54211a70bc,34,NOT_MAPPED
4539ddbf-51e8-4b35-b21a-d7c57f890911,33,NOT_MAPPED
c238662c-d3b3-49dd-8299-6b49ac166267,33,NOT_MAPPED
cd8942cd-9e04-4808-936f-9904263b8568,33,NOT_MAPPED
e6faa76d-730c-4af4-bbd2-017473c57b1f,33,NOT_MAPPED
b242d4f5-1a59-4711-ab8f-ac9a36bf0096,32,NOT_MAPPED
04afcc9f-701a-4bf6-828a-a1dfbcbec930,31,NOT_MAPPED
1aa1d13b-5ad0-4e02-b26d-4c0cb0c855bb,30,NOT_MAPPED
5aec6281-2d14-49f2-93b4-591c022f1cee,30,NOT_MAPPED
30e0e1e8-3b57-44a8-9818-90dca72c1240,29,NOT_MAPPED
afed394e-f4e2-4372-89b9-df56506976b3,29,NOT_MAPPED
f8462e64-8e8f-4003-8027-e532efc34d92,29,NOT_MAPPED
1bf1f866-1d5a-4f9c-a6ef-ecfdd07ad2e1,27,NOT_MAPPED
2f7dcaab-f141-4863-ad19-f75da1cca73e,27,NOT_MAPPED
7e054d71-258b-4781-83cc-ee4f93286f38,27,NOT_MAPPED
b9ea74b8-cbe8-49e3-b9e2-611dee232de7,27,NOT_MAPPED
01fa7a88-fb32-4f2d-9363-54ccc07e294c,26,NOT_MAPPED
6006c7a9-e2b1-4e01-a098-454a7b55bcfc,26,073
d36fb60c-d85e-42be-9587-2c543013a46b,26,NOT_MAPPED
3b61b862-1e09-4297-8d5e-8c94edb53c3d,25,NOT_MAPPED
c692bcd6-a249-4df8-a424-0b303d892d66,25,NOT_MAPPED
67231d02-4f60-4228-9876-8278ba8bec16,24,NOT_MAPPED
7cca62d9-2c01-44a1-9c35-d99d3d8128f1,24,NOT_MAPPED
8e3f16de-7121-46ee-bda6-e216b6bc9d0e,24,NOT_MAPPED
bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,24,041
166412c7-56b0-46e7-9a38-3b860ec3b869,23,NOT_MAPPED
2bb6eee2-56bf-413d-8f74-33f08d3bfc45,23,NOT_MAPPED
5870a3ce-bb2c-482e-9afb-19707837313d,23,NOT_MAPPED
c0d34d43-76fd-4630-bf09-91645238ae6a,23,NOT_MAPPED
d328fd34-50ca-402b-8d3d-5b55966bb519,23,NOT_MAPPED
ae06d340-01b1-4f50-9175-58b1dc584a94,22,NOT_MAPPED
432765f8-e2b2-4926-aa5c-55423676a655,20,NOT_MAPPED
486cba25-cd0f-492c-a21b-3b6885187dd7,20,056
ca05ab33-78f5-4420-abd2-191bbb233693,20,NOT_MAPPED
29d41519-77af-414b-b578-c442dfef2f48,19,NOT_MAPPED
d0d4f7b7-1349-4258-bde2-860006f07f2b,19,NOT_MAPPED
af8cf10d-ae94-461a-9885-6c5ae2e50a57,18,NOT_MAPPED
bf98d711-9815-428a-aeed-be1dce83854a,18,NOT_MAPPED
d009a63c-d9b9-4c31-a693-8fd81a08267e,18,NOT_MAPPED
21b94fc0-8be0-4c74-b716-39425b1b03de,17,NOT_MAPPED
f1dcb0f7-5374-4180-a816-67b2e54f855b,17,NOT_MAPPED
4676fcd9-70f4-4e57-bc8a-cdcb1c7f1024,16,NOT_MAPPED
702672f0-f13b-4fe4-ba96-37514b62a676,16,NOT_MAPPED
7ed00745-9013-459c-9931-43b0e5ed1ade,16,NOT_MAPPED
ee5b6563-dd78-4279-b15d-b6824565b0fa,16,NOT_MAPPED
3d0c162f-6489-4a78-a016-60a65ec80809,15,NOT_MAPPED
500e3a83-ab84-4813-996b-6785eb792ac7,15,NOT_MAPPED
8ce98fbb-9eb5-49dd-bc58-8235ed18f056,15,NOT_MAPPED
98202ede-bb3c-4400-86b7-b9c2f7eca334,15,NOT_MAPPED
c31dc4f2-ba44-4389-9203-35787faa2a3e,15,042
e0ffbc4c-2dfa-4535-8cac-5217ca5a834e,15,NOT_MAPPED
09310162-a857-4e19-aaa5-db0a023c2fb3,14,NOT_MAPPED
46e35927-18ce-4001-86a4-abb6167c35f6,14,NOT_MAPPED
8606a0ab-43fa-47b4-a199-320a74b02efa,14,NOT_MAPPED
03cdb03d-c059-4287-a37f-fcea12fa8929,13,NOT_MAPPED
2376250a-871e-4404-865e-03d5ff50c423,13,NOT_MAPPED
346176ec-82c4-4941-9ebd-5244deedde40,13,NOT_MAPPED
763a3d42-dc7b-47ee-adba-5dff656cb4de,13,NOT_MAPPED
84a98fd1-2fbe-45de-a3ae-b065caf8ec66,13,NOT_MAPPED
8c5a5126-4f12-4fd0-9ee0-cd3c178615db,13,NOT_MAPPED
9d817219-6a27-44c0-adce-7bbd70a40e21,13,NOT_MAPPED
f05d1ae1-abd1-40ef-a02f-7045a8422996,13,NOT_MAPPED
0eadbdf6-df0e-4c75-826a-0a735963b7ab,12,091
1c542a54-c395-4d74-a8c2-73f8139aa95c,12,NOT_MAPPED
6eaa3276-1169-4e6a-b923-4318ee928366,12,NOT_MAPPED
8f07a360-24bd-4553-82a8-70aa6d9c8bed,12,NOT_MAPPED
9eb97a47-e951-40f6-9f2f-56f7e95d13a4,12,050
a1cf01fc-5b62-4a65-94d6-01b8bba2957b,12,NOT_MAPPED
a8de87de-3434-4270-9570-16a2d39808b1,12,NOT_MAPPED
bba70b1b-bcb9-4ca4-8bb2-ab32daebc109,12,NOT_MAPPED
f74e30ba-0ef9-4fa7-8185-7cfb66c0f26c,12,NOT_MAPPED
42ee8b31-ff83-4eb6-b9bb-78492ae9997d,11,NOT_MAPPED
4f6a475c-1ee0-4dd3-b50e-f6640d4e7215,11,NOT_MAPPED
717fb40c-9a84-4ce5-834a-ad48e5220a75,11,NOT_MAPPED
7d143df9-2136-4972-bced-9038b8b9788f,11,NOT_MAPPED
d78cdf83-0782-4a08-8c55-aee27cc3bb1f,11,NOT_MAPPED
dda34c11-1ce8-4907-9dca-f6b8b1b12de5,11,NOT_MAPPED
e1e738f5-13c3-44ac-a0ec-af77563062ed,11,NOT_MAPPED
e4ccec30-f241-413c-a5e2-9a80d4d04e26,11,NOT_MAPPED
e4dc8539-e054-4ea5-875b-c2ff0186e7be,11,NOT_MAPPED
03398bf1-6c0e-47da-9af2-7ca1e7ad513d,10,NOT_MAPPED
0450694d-2635-475b-83d4-163e7225d7ed,10,NOT_MAPPED
0dff05f0-3418-42c0-99f7-5ac9f5ed3025,10,NOT_MAPPED
1ab3d8b8-3e8c-4dac-ac6b-3e312dd6b96a,10,NOT_MAPPED
4d81ccde-39b8-40aa-b905-f256274a582b,10,NOT_MAPPED
5959af69-c304-4da5-8497-1ba076b268ea,10,NOT_MAPPED
6a933313-32a6-410b-8515-d167b888deb5,10,NOT_MAPPED
74ae1f72-6ee7-49bd-8cc9-db62fb506059,10,NOT_MAPPED
74fcbceb-da03-44cd-a341-b24d6a1111f2,10,NOT_MAPPED
aad076f1-463e-41f5-b12f-2c457a1a13d6,10,NOT_MAPPED
bd2b4840-4b04-4a39-8357-1e18632c2858,10,NOT_MAPPED
1fc14012-3b9d-4413-a841-5c775e1bba42,9,NOT_MAPPED
64e2ec33-01f3-4d7b-b523-e64278d6746f,9,NOT_MAPPED
89be5e25-fa1e-4661-8faf-a5ef525493c0,9,NOT_MAPPED
9b7e57be-300f-488f-85f1-1f59e1a0c50f,9,NOT_MAPPED
a449fdc0-1237-4083-9889-fff5fc5be952,9,NOT_MAPPED
b5a1b6ba-7b8a-420b-ae67-ecf0fd80587f,9,NOT_MAPPED
c5ded507-d388-4876-ad3e-a6894b41163b,9,NOT_MAPPED
f447a8fb-8a9b-4df9-aef6-2c08569971c2,9,NOT_MAPPED
fecb992b-8943-4664-bcdb-84fd6f6631ac,9,NOT_MAPPED
026117a8-f724-472c-ae17-3339ef963fe5,8,NOT_MAPPED
08039e32-686b-49d8-a491-eade955b46ce,8,NOT_MAPPED
09476f65-a81e-4711-ae0c-85ef88de1eed,8,NOT_MAPPED
49f7d20c-3314-4821-96e1-cb7b35970dc9,8,NOT_MAPPED
74d81bbd-d50d-412c-88d7-6c244bbfa4c7,8,NOT_MAPPED
acb886f0-75c4-4a4e-b696-8d8073889787,8,NOT_MAPPED
dd3b7d43-708d-4dbe-a166-300fc99661ed,8,NOT_MAPPED
