repeat,fold,feature,gradient_weight,extra_weight
1,3,night_screen_event_count,1.0456129564084171,0.045612956408417116
1,3,screen_active_hour_count,1.0663692527000266,0.06636925270002658
1,3,screen_event_count,1.0665176161181633,0.06651761611816331
1,3,screen_off_event_count,1.025485898041495,0.025485898041494925
1,3,screen_on_event_count,1.0448912791063825,0.044891279106382465
1,3,screen_transition_count,1.0529300015517744,0.05293000155177441
1,3,screen_unlock_event_count,1.1651468656920496,0.16514686569204962
1,3,telephony_event_count,1.0695553197793426,0.0695553197793426
1,3,telephony_mobile_data_enabled_fraction,1.3561323526584301,0.35613235265843013
1,3,telephony_network_type_diversity,1.1893979974869873,0.18939799748698727
1,3,touch_active_hour_count,1.0217400814917275,0.02174008149172746
1,3,touch_app_diversity,1.0132766975020868,0.01327669750208682
1,3,touch_click_event_count,1.0660860656339928,0.06608606563399277
1,3,touch_distinct_event_count,1.0467886188497983,0.04678861884979835
1,3,touch_scroll_direction_change_count,1.0441276308664564,0.044127630866456435
1,3,touch_scroll_event_count,1.015070335350414,0.015070335350414021
1,3,touch_scroll_index_change_median,1.1726807914372208,0.17268079143722082
1,3,touch_unique_app_count,1.0710622436716937,0.07106224367169367
1,4,app_foreground_event_count,1.1738581431757265,0.17385814317572645
1,4,app_use_diversity,1.1707554662068298,0.1707554662068298
1,4,unique_foreground_apps,1.0595543639704628,0.059554363970462765
1,4,gsm_cell_transition_count,1.0064403883698916,0.006440388369891581
1,4,unique_gsm_cell_count,1.0556893177776154,0.05568931777761543
1,4,unique_gsm_lac_count,1.0375504547993102,0.037550454799310184
1,4,keyboard_deletion_event_count,1.0500804970006687,0.050080497000668744
1,4,keyboard_inter_event_interval_iqr_ms,1.164449272100807,0.16444927210080706
1,4,keyboard_long_pause_count_2s,1.0344445193974552,0.03444451939745519
1,4,keyboard_median_inter_event_interval_ms,1.250712766695615,0.25071276669561504
1,4,keyboard_typing_burst_count,1.06126400641635,0.0612640064163501
1,4,message_distinct_event_count,1.200283309914863,0.2002833099148631
1,4,outgoing_message_count,1.0112671643682252,0.011267164368225169
1,4,activity_active_hour_count,1.1858969464664204,0.1858969464664204
1,4,activity_state_diversity,1.034116778586199,0.034116778586199104
1,4,activity_still_fraction,1.0718021291435427,0.07180212914354267
1,4,activity_transition_count,1.0163818431211613,0.01638184312116131
1,4,activity_unknown_fraction,1.098043438552044,0.0980434385520439
1,4,median_unlocked_session_duration_seconds,1.0005509999053694,0.0005509999053694425
1,4,night_screen_event_count,1.169090804985165,0.16909080498516493
1,4,screen_active_hour_count,1.182183557489033,0.18218355748903292
1,4,screen_event_count,1.0401771982268495,0.04017719822684951
1,4,screen_off_event_count,1.0004768717215633,0.00047687172156329893
1,4,screen_on_event_count,1.0461768009856587,0.046176800985658684
1,4,screen_transition_count,1.1613855910398565,0.1613855910398565
1,4,screen_unlock_event_count,1.11936808762268,0.11936808762267992
1,4,telephony_event_count,1.0421012152773557,0.042101215277355664
1,4,telephony_mobile_data_enabled_fraction,1.2140868504254332,0.21408685042543318
1,4,telephony_network_type_diversity,1.0572685786951548,0.05726857869515478
1,4,touch_active_hour_count,1.1179266895905304,0.11792668959053043
1,4,touch_app_diversity,1.040788320173434,0.040788320173434034
1,4,touch_click_event_count,1.0844944249927992,0.08449442499279924
1,4,touch_distinct_event_count,1.1252263415751615,0.12522634157516155
1,4,touch_scroll_direction_change_count,1.1371398617186332,0.13713986171863324
1,4,touch_scroll_event_count,1.1602622752003167,0.16026227520031666
1,4,touch_scroll_index_change_median,1.16942028619253,0.16942028619253002
1,4,touch_unique_app_count,1.073560914641942,0.07356091464194203
1,5,app_foreground_event_count,1.3513333237533345,0.3513333237533345
1,5,app_use_diversity,1.2798924981550543,0.27989249815505435
1,5,unique_foreground_apps,1.2302849673371026,0.23028496733710258
1,5,gsm_cell_transition_count,1.1606930217308085,0.16069302173080846
1,5,unique_gsm_cell_count,1.1931542847595629,0.19315428475956287
1,5,unique_gsm_lac_count,1.102251526385379,0.10225152638537893
1,5,keyboard_deletion_event_count,1.0619107648626274,0.061910764862627365
1,5,keyboard_inter_event_interval_iqr_ms,1.0591365647947613,0.05913656479476126
1,5,keyboard_long_pause_count_2s,1.0878183112239188,0.08781831122391881
1,5,keyboard_median_inter_event_interval_ms,1.1153561490958184,0.11535614909581837
1,5,keyboard_typing_burst_count,1.0346972946942932,0.03469729469429317
1,5,message_distinct_event_count,1.0114395550453883,0.011439555045388294
1,5,outgoing_message_count,1.0706640315112645,0.07066403151126455
1,5,activity_active_hour_count,1.2342443109378196,0.2342443109378196
1,5,activity_state_diversity,1.0649228580589478,0.06492285805894782
1,5,activity_still_fraction,1.0769480105002207,0.07694801050022071
1,5,activity_transition_count,1.106540905861089,0.10654090586108911
1,5,activity_unknown_fraction,1.0627511998013595,0.06275119980135946
1,5,median_unlocked_session_duration_seconds,1.1129341000438073,0.11293410004380733
1,5,night_screen_event_count,1.0036738480634002,0.003673848063400209
1,5,screen_active_hour_count,1.007730572819838,0.007730572819838022
1,5,screen_event_count,1.1825034253211235,0.1825034253211235
1,5,screen_off_event_count,1.1608565897132939,0.16085658971329386
1,5,screen_on_event_count,1.1745965844061659,0.17459658440616588
1,5,screen_transition_count,1.0017075872383332,0.001707587238333197
1,5,screen_unlock_event_count,1.271844811608871,0.271844811608871
1,5,telephony_event_count,1.2432134595817246,0.24321345958172458
1,5,telephony_mobile_data_enabled_fraction,1.4072099676628094,0.40720996766280937
1,5,telephony_network_type_diversity,1.1683337617970455,0.1683337617970455
1,5,touch_active_hour_count,1.0548880226230295,0.0548880226230295
1,5,touch_app_diversity,1.1755966372256084,0.17559663722560837
1,5,touch_click_event_count,1.121656527536824,0.12165652753682399
1,5,touch_distinct_event_count,1.082783648673066,0.08278364867306598
