feature_scope,term_name,coefficient_mean,coefficient_sd,coefficient_median,coefficient_positive_fraction,n_outer_folds,absolute_mean_coefficient
all_available,barometer_upward_transition_count,0.0,0.0,0.0,0.0,100,0.0
all_available,bluetooth_address_diversity_ratio,0.0,0.0,0.0,0.0,100,0.0
all_available,location_distinct_observation_count,0.0,0.0,0.0,0.0,100,0.0
all_available,location_total_distance_km,0.0,0.0,0.0,0.0,100,0.0
all_available,missingindicator_barometer_downward_transition_count,0.0,0.0,0.0,0.0,100,0.0
all_available,missingindicator_barometer_estimated_elevation_change_m,0.0,0.0,0.0,0.0,100,0.0
all_available,missingindicator_barometer_large_vertical_shift_count,0.0,0.0,0.0,0.0,100,0.0
all_available,missingindicator_barometer_pressure_range,0.0,0.0,0.0,0.0,100,0.0
all_available,missingindicator_barometer_pressure_sd,0.0,0.0,0.0,0.0,100,0.0
all_available,missingindicator_barometer_upward_transition_count,0.0,0.0,0.0,0.0,100,0.0
all_available,missingindicator_sensor_linear_accelerometer_active_hour_count,0.0,0.0,0.0,0.0,100,0.0
all_available,missingindicator_sensor_linear_accelerometer_event_count,0.0,0.0,0.0,0.0,100,0.0
all_available,missingindicator_sensor_linear_accelerometer_maximum_range,0.0,0.0,0.0,0.0,100,0.0
all_available,missingindicator_sensor_linear_accelerometer_power_ma,0.0,0.0,0.0,0.0,100,0.0
all_available,missingindicator_sensor_linear_accelerometer_resolution,0.0,0.0,0.0,0.0,100,0.0
all_available,missingindicator_significant_active_hour_count,0.0,0.0,0.0,0.0,100,0.0
all_available,missingindicator_significant_motion_transition_count,0.0,0.0,0.0,0.0,100,0.0
all_available,missingindicator_significant_moving_event_count,0.0,0.0,0.0,0.0,100,0.0
all_available,missingindicator_significant_moving_fraction,0.0,0.0,0.0,0.0,100,0.0
all_available,sensor_linear_accelerometer_active_hour_count,0.0,0.0,0.0,0.0,100,0.0
all_available,sensor_linear_accelerometer_event_count,0.0,0.0,0.0,0.0,100,0.0
all_available,sensor_linear_accelerometer_maximum_range,0.0,0.0,0.0,0.0,100,0.0
all_available,sensor_linear_accelerometer_power_ma,0.0,0.0,0.0,0.0,100,0.0
all_available,sensor_linear_accelerometer_resolution,0.0,0.0,0.0,0.0,100,0.0
all_available,significant_active_hour_count,0.0,0.0,0.0,0.0,100,0.0
all_available,significant_motion_transition_count,0.0,0.0,0.0,0.0,100,0.0
all_available,significant_moving_event_count,0.0,0.0,0.0,0.0,100,0.0
all_available,significant_moving_fraction,0.0,0.0,0.0,0.0,100,0.0
all_available,unique_bluetooth_addresses,0.0,0.0,0.0,0.0,100,0.0
primary_37,telephony_mobile_data_enabled_fraction,-0.10315570076654808,0.15553566919917186,-0.016520099488360397,0.0,100,0.10315570076654808
primary_37,app_use_diversity,0.09668511647461052,0.140185781480713,0.017279702284956802,1.0,100,0.09668511647461052
primary_37,app_foreground_event_count,0.06057971740313196,0.09497533755057819,0.0085703492911331,1.0,100,0.06057971740313196
primary_37,screen_unlock_event_count,0.051701149201883734,0.07262499675172543,0.0091794197085931,1.0,100,0.051701149201883734
primary_37,missingindicator_message_distinct_event_count,0.04869591025201232,0.07876623412413974,0.008975950867829999,1.0,100,0.04869591025201232
primary_37,missingindicator_outgoing_message_count,0.04869591025201232,0.07876623412413974,0.008975950867829999,1.0,100,0.04869591025201232
primary_37,unique_foreground_apps,0.04722132633838834,0.06532542700279388,0.010310293019888499,1.0,100,0.04722132633838834
primary_37,night_screen_event_count,-0.045118624280710035,0.07620859097156163,-0.01009565372664455,0.04,100,0.045118624280710035
primary_37,missingindicator_keyboard_deletion_event_count,-0.04418953431676556,0.06165566969119337,-0.0091112504620626,0.0,100,0.04418953431676556
primary_37,missingindicator_keyboard_inter_event_interval_iqr_ms,-0.04418953431676556,0.06165566969119337,-0.0091112504620626,0.0,100,0.04418953431676556
primary_37,missingindicator_keyboard_long_pause_count_2s,-0.04418953431676556,0.06165566969119337,-0.0091112504620626,0.0,100,0.04418953431676556
primary_37,missingindicator_keyboard_median_inter_event_interval_ms,-0.04418953431676556,0.06165566969119337,-0.0091112504620626,0.0,100,0.04418953431676556
primary_37,missingindicator_keyboard_typing_burst_count,-0.04418953431676556,0.06165566969119337,-0.0091112504620626,0.0,100,0.04418953431676556
primary_37,missingindicator_night_screen_event_count,0.039103763221411444,0.05186485853654568,0.00934255259096265,0.99,100,0.039103763221411444
primary_37,missingindicator_screen_active_hour_count,0.039103763221411444,0.05186485853654568,0.00934255259096265,0.99,100,0.039103763221411444
primary_37,missingindicator_screen_event_count,0.039103763221411444,0.05186485853654568,0.00934255259096265,0.99,100,0.039103763221411444
primary_37,missingindicator_screen_off_event_count,0.039103763221411444,0.05186485853654568,0.00934255259096265,0.99,100,0.039103763221411444
primary_37,missingindicator_screen_on_event_count,0.039103763221411444,0.05186485853654568,0.00934255259096265,0.99,100,0.039103763221411444
primary_37,missingindicator_screen_transition_count,0.039103763221411444,0.05186485853654568,0.00934255259096265,0.99,100,0.039103763221411444
primary_37,missingindicator_screen_unlock_event_count,0.039103763221411444,0.05186485853654568,0.00934255259096265,0.99,100,0.039103763221411444
primary_37,keyboard_deletion_event_count,0.03663637132445752,0.07976389015647561,0.0068269337162604,1.0,100,0.03663637132445752
primary_37,touch_click_event_count,0.03571030548214934,0.05126853851555636,0.0077040168430311,1.0,100,0.03571030548214934
primary_37,touch_scroll_index_change_median,0.03230498334281734,0.05773848090583351,0.00673770913087805,0.96,100,0.03230498334281734
primary_37,missingindicator_activity_active_hour_count,0.03155073973583085,0.04108159338143805,0.00826971061464135,0.99,100,0.03155073973583085
primary_37,missingindicator_activity_state_diversity,0.03155073973583085,0.04108159338143805,0.00826971061464135,0.99,100,0.03155073973583085
primary_37,missingindicator_activity_still_fraction,0.03155073973583085,0.04108159338143805,0.00826971061464135,0.99,100,0.03155073973583085
primary_37,missingindicator_activity_transition_count,0.03155073973583085,0.04108159338143805,0.00826971061464135,0.99,100,0.03155073973583085
primary_37,missingindicator_activity_unknown_fraction,0.03155073973583085,0.04108159338143805,0.00826971061464135,0.99,100,0.03155073973583085
primary_37,missingindicator_gsm_cell_transition_count,0.03155073973583085,0.04108159338143805,0.00826971061464135,0.99,100,0.03155073973583085
primary_37,missingindicator_telephony_event_count,0.03155073973583085,0.04108159338143805,0.00826971061464135,0.99,100,0.03155073973583085
