feature_scope,term_name,coefficient_mean,coefficient_sd,coefficient_median,coefficient_positive_fraction,n_outer_folds,absolute_mean_coefficient
primary_37,app_foreground_event_count,0.037051730691030065,0.050599315968440174,0.0196162125320767,0.98,100,0.037051730691030065
primary_37,app_use_diversity,0.03653219832119383,0.07525962232803793,0.010929142314232351,0.84,100,0.03653219832119383
primary_37,unique_gsm_lac_count,0.035686580002084446,0.035188594979376896,0.0270657543968401,0.98,100,0.035686580002084446
primary_37,missingindicator_touch_active_hour_count,-0.033185848366064,0.06077587926121302,-0.00656641634882705,0.21,100,0.033185848366064
primary_37,missingindicator_touch_app_diversity,-0.033185848366064,0.06077587926121302,-0.00656641634882705,0.21,100,0.033185848366064
primary_37,missingindicator_touch_click_event_count,-0.033185848366064,0.06077587926121302,-0.00656641634882705,0.21,100,0.033185848366064
primary_37,missingindicator_touch_distinct_event_count,-0.033185848366064,0.06077587926121302,-0.00656641634882705,0.21,100,0.033185848366064
primary_37,missingindicator_touch_scroll_event_count,-0.033185848366064,0.06077587926121302,-0.00656641634882705,0.21,100,0.033185848366064
primary_37,missingindicator_touch_unique_app_count,-0.033185848366064,0.06077587926121302,-0.00656641634882705,0.21,100,0.033185848366064
primary_37,keyboard_median_inter_event_interval_ms,-0.03286916824175209,0.05923939171359445,-0.00543870121836735,0.17,100,0.03286916824175209
primary_37,keyboard_typing_burst_count,0.027726879387658627,0.07059754595624107,0.0051047372258137,0.89,100,0.027726879387658627
primary_37,activity_active_hour_count,0.02441545325985739,0.046580008038475486,0.01040509236832405,0.92,100,0.02441545325985739
primary_37,touch_app_diversity,0.02099456454563721,0.06248513150020007,0.0057125328357613,0.74,100,0.02099456454563721
primary_37,gsm_cell_transition_count,-0.020027497991353452,0.0424908674002124,-0.00014528232251835468,0.48,100,0.020027497991353452
primary_37,touch_click_event_count,0.017182631538512204,0.04209867346971134,0.0057682063159271504,0.88,100,0.017182631538512204
primary_37,missingindicator_touch_scroll_direction_change_count,0.01383712959402278,0.03931326992123876,0.00433131506709695,0.76,100,0.01383712959402278
primary_37,missingindicator_touch_scroll_index_change_median,0.01383712959402278,0.03931326992123876,0.00433131506709695,0.76,100,0.01383712959402278
primary_37,activity_transition_count,0.013210149149501683,0.055604924624007165,0.0023136799068394004,0.62,100,0.013210149149501683
primary_37,touch_scroll_direction_change_count,0.012535908181030229,0.026626782090403603,0.0058567847941753,0.83,100,0.012535908181030229
primary_37,activity_still_fraction,0.010760918924410928,0.03943158272774532,0.0027907229953924003,0.7,100,0.010760918924410928
primary_37,missingindicator_app_foreground_event_count,0.010512587634170399,0.033992181648312025,0.00545109925563105,0.74,100,0.010512587634170399
primary_37,missingindicator_app_use_diversity,0.010512587634170399,0.033992181648312025,0.00545109925563105,0.74,100,0.010512587634170399
primary_37,missingindicator_unique_foreground_apps,0.010512587634170399,0.033992181648312025,0.00545109925563105,0.74,100,0.010512587634170399
primary_37,telephony_network_type_diversity,0.010121066865473021,0.043399358932760305,0.00167181789238805,0.59,100,0.010121066865473021
primary_37,unique_gsm_cell_count,0.0100740605437308,0.02221859432447165,0.0071806320151047,0.89,100,0.0100740605437308
primary_37,touch_scroll_event_count,-0.009684169067706652,0.03513556925000154,0.0013965367140653501,0.61,100,0.009684169067706652
primary_37,activity_state_diversity,-0.007744736176325903,0.03262658403418944,-0.0027941829605287,0.35,100,0.007744736176325903
primary_37,telephony_event_count,-0.0030231585604270305,0.1031198821672184,0.0019028789982802,0.62,100,0.0030231585604270305
primary_37,touch_distinct_event_count,-0.00025051234361490773,0.029425394654187757,0.00246423145067175,0.68,100,0.00025051234361490773
primary_plus_adjusted,night_screen_event_count,-0.056917696678167526,0.12923365363867345,-0.015826455939288102,0.2,100,0.056917696678167526
primary_plus_adjusted,screen_unlock_event_count,0.05587433665607262,0.07208599910098895,0.01298820082556945,1.0,100,0.05587433665607262
primary_plus_adjusted,screen_on_event_count,0.053192182344641764,0.06667716895505743,0.01282524614560805,1.0,100,0.053192182344641764
primary_plus_adjusted,significant_moving_event_count,0.05264204611669413,0.08469361630409823,0.01237241634597415,0.94,100,0.05264204611669413
primary_plus_adjusted,message_distinct_event_count,0.051246491407143636,0.07575786407489678,0.0117141994188855,1.0,100,0.051246491407143636
primary_plus_adjusted,screen_event_count,0.05021493204689759,0.061304578472321014,0.01248979492286885,1.0,100,0.05021493204689759
primary_plus_adjusted,screen_off_event_count,0.04582843561282468,0.054487060964051835,0.011696217386237849,1.0,100,0.04582843561282468
primary_plus_adjusted,touch_active_hour_count,0.045620525153982225,0.05878596748286678,0.01239192516028145,1.0,100,0.045620525153982225
primary_plus_adjusted,screen_transition_count,0.04163104515248731,0.05520866791932145,0.01101731756204,1.0,100,0.04163104515248731
primary_plus_adjusted,keyboard_long_pause_count_2s,0.041080602567389574,0.06477743462829741,0.0120097252798005,1.0,100,0.041080602567389574
